id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2084, 1400]	[1042.0, 700.0]		Choose a Project
7	1	SplitGroup	[0, 0, 2084, 1400]	[1042.0, 700.0]		
68	7	ScrollArea	[0, 56, 440, 1344]	[220.0, 728.0]		
69	68	Outline	[2, 56, 436, 1342]	[220.0, 727.0]		
91	69	Row	[2, 56, 436, 8]	[220.0, 60.0]		
92	91	Cell	[22, 56, 396, 8]	[220.0, 60.0]		
87	69	Row	[2, 64, 436, 56]	[220.0, 92.0]		
88	87	Cell	[22, 64, 396, 56]	[220.0, 92.0]		
90	88	Image	[40, 76, 28, 32]	[54.0, 92.0]	<NSImage 0x60000329e620 Size={14, 16} RepProvider=<NSImageSymbolRepProvider: 0x600000e96400> symbol = doc>	|document
89	88	StaticText	[78, 76, 328, 32]	[242.0, 92.0]	New Project	
83	69	Row	[2, 120, 436, 56]	[220.0, 148.0]		
84	83	Cell	[22, 120, 396, 56]	[220.0, 148.0]		
86	84	Image	[38, 134, 30, 30]	[53.0, 149.0]	<NSImage 0x60000329c5a0 Size={15, 15} RepProvider=<NSImageSymbolRepProvider: 0x600000ea8960> symbol = clock>	|clock
85	84	StaticText	[78, 132, 328, 32]	[242.0, 148.0]	Recent	
79	69	Row	[2, 176, 436, 56]	[220.0, 204.0]		
80	79	Cell	[22, 176, 396, 56]	[220.0, 204.0]		
82	80	Image	[38, 190, 30, 28]	[53.0, 204.0]	<NSImage 0x60000329e940 Size={15, 14} RepProvider=<NSImageSymbolRepProvider: 0x600000ea9650> symbol = Glyphs/music.note.square>	|
81	80	StaticText	[78, 188, 328, 32]	[242.0, 204.0]	Learn to Play	
75	69	Row	[2, 232, 436, 56]	[220.0, 260.0]		
76	75	Cell	[22, 232, 396, 56]	[220.0, 260.0]		
78	76	Image	[38, 246, 30, 28]	[53.0, 260.0]	<NSImage 0x60000329f160 Size={15, 14} RepProvider=<NSImageSymbolRepProvider: 0x600000ea8c00> symbol = star.square>	|favourite
77	76	StaticText	[78, 244, 328, 32]	[242.0, 260.0]	Lesson Store	
71	69	Row	[2, 288, 436, 56]	[220.0, 316.0]		
72	71	Cell	[22, 288, 396, 56]	[220.0, 316.0]		
74	72	Image	[36, 302, 36, 28]	[54.0, 316.0]	<NSImage 0x60000323a8a0 Size={18, 14} RepProvider=<NSImageSymbolRepProvider: 0x600000eb4270> symbol = folder>	|move
73	72	StaticText	[78, 300, 328, 32]	[242.0, 316.0]	Project Templates	
70	69	Column	[22, 56, 396, 1342]	[220.0, 727.0]		
67	7	Splitter	[440, 56, 2, 1344]	[441.0, 728.0]	220.0	
8	7	Group	[442, 0, 1642, 1400]	[1263.0, 700.0]		
26	8	ScrollArea	[442, 56, 1642, 810]	[1263.0, 461.0]		
27	26	List	[442, 56, 1642, 810]	[1263.0, 461.0]		
28	27	List	[506, 90, 776, 580]	[894.0, 380.0]		
61	28	Group	[506, 90, 376, 268]	[694.0, 224.0]		
66	61	Group	[544, 90, 300, 196]	[694.0, 188.0]		
63	61	Group	[544, 90, 300, 196]	[694.0, 188.0]		
65	63	Image	[544, 90, 300, 196]	[694.0, 188.0]	"<NSImage 0x60000323a080 Size={150, 98} RepProvider=<NSImageArrayRepProvider: 0x6000001b7640, reps:(
    ""NSBitmapImageRep 0x600006883e20 Size={150, 98} ColorSpace=(not yet loaded) BPS=8 BPP=(not yet loaded) Pixels=150x98 Alpha=YES Planar=NO Format=(not yet loaded) CurrentBacking=nil (faulting) CGImageSource=0x6000004be240"",
    ""NSBitmapImageRep 0x600006899260 Size={150, 98} ColorSpace=sRGB IEC61966-2.1 colorspace BPS=8 BPP=32 Pixels=300x196 Alpha=YES Planar=NO Format=0 CurrentBacking=<CGImageRef: 0x13c736c20> CGImageSource=0x6000004be240""
)>>"	|
64	63	Button	[544, 90, 300, 196]	[694.0, 188.0]		
62	61	StaticText	[556, 310, 276, 32]	[694.0, 326.0]	Keyboard Collection	
55	28	Group	[906, 90, 376, 268]	[1094.0, 224.0]		
60	55	Group	[944, 90, 300, 196]	[1094.0, 188.0]		
57	55	Group	[944, 90, 300, 196]	[1094.0, 188.0]		
59	57	Image	[944, 90, 300, 196]	[1094.0, 188.0]	"<NSImage 0x60000329f480 Size={150, 98} RepProvider=<NSImageArrayRepProvider: 0x6000001b1e20, reps:(
    ""NSBitmapImageRep 0x600002a69e30 Size={150, 98} ColorSpace=(not yet loaded) BPS=8 BPP=(not yet loaded) Pixels=150x98 Alpha=YES Planar=NO Format=(not yet loaded) CurrentBacking=nil (faulting) CGImageSource=0x60000042c700"",
    ""NSBitmapImageRep 0x600002a69110 Size={150, 98} ColorSpace=sRGB IEC61966-2.1 colorspace BPS=8 BPP=32 Pixels=300x196 Alpha=YES Planar=NO Format=0 CurrentBacking=<CGImageRef: 0x13c7362a0> CGImageSource=0x60000042c700""
)>>"	|
58	57	Button	[944, 90, 300, 196]	[1094.0, 188.0]		
56	55	StaticText	[986, 310, 214, 32]	[1093.0, 326.0]	Amp Collection	
49	28	Group	[1306, 90, 376, 268]	[1494.0, 224.0]		
54	49	Group	[1344, 90, 300, 196]	[1494.0, 188.0]		
51	49	Group	[1344, 90, 300, 196]	[1494.0, 188.0]		
53	51	Image	[1344, 90, 300, 196]	[1494.0, 188.0]	"<NSImage 0x60000329ce60 Size={150, 98} RepProvider=<NSImageArrayRepProvider: 0x6000001235b0, reps:(
    ""NSBitmapImageRep 0x6000068931e0 Size={150, 98} ColorSpace=(not yet loaded) BPS=8 BPP=(not yet loaded) Pixels=150x98 Alpha=YES Planar=NO Format=(not yet loaded) CurrentBacking=nil (faulting) CGImageSource=0x6000003aeb20"",
    ""NSBitmapImageRep 0x6000068934f0 Size={150, 98} ColorSpace=sRGB IEC61966-2.1 colorspace BPS=8 BPP=32 Pixels=300x196 Alpha=YES Planar=NO Format=0 CurrentBacking=<CGImageRef: 0x13c71b230> CGImageSource=0x6000003aeb20""
)>>"	|
52	51	Button	[1344, 90, 300, 196]	[1494.0, 188.0]		
50	49	StaticText	[1450, 310, 86, 32]	[1493.0, 326.0]	Voice	
43	28	Group	[1706, 90, 376, 268]	[1894.0, 224.0]		
48	43	Group	[1744, 90, 300, 196]	[1894.0, 188.0]		
45	43	Group	[1744, 90, 300, 196]	[1894.0, 188.0]		
