id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1482, 1120]	[741.0, 560.0]		Bartender 5
5	1	SplitGroup	[0, 0, 1482, 1120]	[741.0, 560.0]		
75	5	StaticText	[178, 16, 160, 40]	[258.0, 36.0]	Bartender	
74	5	StaticText	[330, 10, 36, 54]	[348.0, 37.0]	5	
39	5	ScrollArea	[0, 76, 480, 1044]	[240.0, 598.0]		
40	39	Outline	[0, 76, 480, 1044]	[240.0, 598.0]		
70	40	Row	[0, 96, 480, 100]	[240.0, 146.0]		
71	70	Cell	[20, 96, 440, 100]	[240.0, 146.0]		
73	71	Image	[32, 108, 70, 74]	[67.0, 145.0]		|General
72	71	StaticText	[114, 130, 102, 32]	[165.0, 146.0]	General	
66	40	Row	[0, 196, 480, 100]	[240.0, 246.0]		
67	66	Cell	[20, 196, 440, 100]	[240.0, 246.0]		
69	67	Image	[32, 212, 70, 68]	[67.0, 246.0]		|Menu Bar Layout
68	67	StaticText	[114, 230, 198, 32]	[213.0, 246.0]	Menu Bar Items	
62	40	Row	[0, 296, 480, 100]	[240.0, 346.0]		
63	62	Cell	[20, 296, 440, 100]	[240.0, 346.0]		
65	63	Image	[32, 308, 70, 72]	[67.0, 344.0]		|Menu Bar Style
64	63	StaticText	[114, 330, 192, 32]	[210.0, 346.0]	Menu Bar Style	
58	40	Row	[0, 396, 480, 100]	[240.0, 446.0]		
59	58	Cell	[20, 396, 440, 100]	[240.0, 446.0]		
61	59	Image	[32, 412, 70, 68]	[67.0, 446.0]		|Presets
60	59	StaticText	[114, 430, 100, 32]	[164.0, 446.0]	Presets	
54	40	Row	[0, 496, 480, 100]	[240.0, 546.0]		
55	54	Cell	[20, 496, 440, 100]	[240.0, 546.0]		
57	55	Image	[32, 506, 70, 76]	[67.0, 544.0]		|Triggers
56	55	StaticText	[114, 530, 108, 32]	[168.0, 546.0]	Triggers	
50	40	Row	[0, 596, 480, 100]	[240.0, 646.0]		
51	50	Cell	[20, 596, 440, 100]	[240.0, 646.0]		
53	51	Image	[32, 612, 70, 68]	[67.0, 646.0]		|Hot Keys
52	51	StaticText	[114, 630, 106, 32]	[167.0, 646.0]	Hotkeys	
46	40	Row	[0, 696, 480, 100]	[240.0, 746.0]		
47	46	Cell	[20, 696, 440, 100]	[240.0, 746.0]		
49	47	Image	[32, 708, 70, 74]	[67.0, 745.0]		|Advanced
48	47	StaticText	[114, 730, 128, 32]	[178.0, 746.0]	Advanced	
42	40	Row	[0, 796, 480, 100]	[240.0, 846.0]		
43	42	Cell	[20, 796, 440, 100]	[240.0, 846.0]		
45	43	Image	[32, 818, 70, 58]	[67.0, 847.0]		|
44	43	StaticText	[114, 830, 80, 32]	[154.0, 846.0]	About	
