id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1800, 900]	[900.0, 450.0]		Almighty
9	1	Group	[0, 0, 1800, 900]	[900.0, 450.0]		
10	9	SplitGroup	[0, 0, 1800, 900]	[900.0, 450.0]		
31	10	Group	[0, 0, 400, 900]	[200.0, 450.0]		
32	31	ScrollArea	[0, 104, 400, 796]	[200.0, 502.0]		
37	32	Outline	[0, 104, 400, 796]	[200.0, 502.0]		|Sidebar
99	37	Row	[0, 6, 400, 38]	[200.0, 25.0]		
100	99	Cell	[20, 6, 360, 38]	[200.0, 25.0]		
101	100	Group	[28, 6, 368, 38]	[212.0, 25.0]		
95	37	Row	[0, 44, 400, 60]	[200.0, 74.0]		
96	95	Cell	[20, 44, 360, 60]	[200.0, 74.0]		
98	96	Image	[32, 52, 44, 44]	[54.0, 74.0]		|Desktop
97	96	StaticText	[92, 58, 100, 32]	[142.0, 74.0]	Desktop	
91	37	Row	[0, 104, 400, 60]	[200.0, 134.0]		
92	91	Cell	[20, 104, 360, 60]	[200.0, 134.0]		
94	92	Image	[32, 112, 44, 44]	[54.0, 134.0]		|Display
93	92	StaticText	[92, 118, 88, 32]	[136.0, 134.0]	Display	
87	37	Row	[0, 164, 400, 60]	[200.0, 194.0]		
88	87	Cell	[20, 164, 360, 60]	[200.0, 194.0]		
90	88	Image	[32, 172, 44, 44]	[54.0, 194.0]		|Dock
89	88	StaticText	[92, 178, 62, 32]	[123.0, 194.0]	Dock	
83	37	Row	[0, 224, 400, 60]	[200.0, 254.0]		
84	83	Cell	[20, 224, 360, 60]	[200.0, 254.0]		
86	84	Image	[32, 232, 44, 44]	[54.0, 254.0]		|Effect
85	84	StaticText	[92, 238, 72, 32]	[128.0, 254.0]	Effect	
79	37	Row	[0, 284, 400, 60]	[200.0, 314.0]		
80	79	Cell	[20, 284, 360, 60]	[200.0, 314.0]		
82	80	Image	[32, 292, 44, 44]	[54.0, 314.0]		|Finder
81	80	StaticText	[92, 298, 76, 32]	[130.0, 314.0]	Finder	
75	37	Row	[0, 344, 400, 60]	[200.0, 374.0]		
76	75	Cell	[20, 344, 360, 60]	[200.0, 374.0]		
78	76	Image	[32, 352, 44, 44]	[54.0, 374.0]		|Keyboard
77	76	StaticText	[92, 358, 114, 32]	[149.0, 374.0]	Keyboard	
71	37	Row	[0, 404, 400, 60]	[200.0, 434.0]		
72	71	Cell	[20, 404, 360, 60]	[200.0, 434.0]		
74	72	Image	[32, 412, 44, 44]	[54.0, 434.0]		|Mouse
73	72	StaticText	[92, 418, 80, 32]	[132.0, 434.0]	Mouse	
67	37	Row	[0, 464, 400, 60]	[200.0, 494.0]		
68	67	Cell	[20, 464, 360, 60]	[200.0, 494.0]		
70	68	Image	[32, 472, 44, 44]	[54.0, 494.0]		|Photos
69	68	StaticText	[92, 478, 84, 32]	[134.0, 494.0]	Photos	
63	37	Row	[0, 524, 400, 60]	[200.0, 554.0]		
64	63	Cell	[20, 524, 360, 60]	[200.0, 554.0]		
66	64	Image	[32, 532, 44, 44]	[54.0, 554.0]		|Screenshot
65	64	StaticText	[92, 538, 138, 32]	[161.0, 554.0]	Screenshot	
59	37	Row	[0, 584, 400, 60]	[200.0, 614.0]		
60	59	Cell	[20, 584, 360, 60]	[200.0, 614.0]		
62	60	Image	[32, 592, 44, 44]	[54.0, 614.0]		|Script
61	60	StaticText	[92, 598, 72, 32]	[128.0, 614.0]	Script	
55	37	Row	[0, 644, 400, 60]	[200.0, 674.0]		
56	55	Cell	[20, 644, 360, 60]	[200.0, 674.0]		
58	56	Image	[32, 652, 44, 44]	[54.0, 674.0]		|Simulator
57	56	StaticText	[92, 658, 114, 32]	[149.0, 674.0]	Simulator	
51	37	Row	[0, 704, 400, 60]	[200.0, 734.0]		
52	51	Cell	[20, 704, 360, 60]	[200.0, 734.0]		
54	52	Image	[32, 712, 44, 44]	[54.0, 734.0]		|Status Menu
53	52	StaticText	[92, 718, 152, 32]	[168.0, 734.0]	Status Menu	
47	37	Row	[0, 764, 400, 60]	[200.0, 794.0]		
48	47	Cell	[20, 764, 360, 60]	[200.0, 794.0]		
50	48	Image	[32, 772, 44, 44]	[54.0, 794.0]		|System
49	48	StaticText	[92, 778, 90, 32]	[137.0, 794.0]	System	
43	37	Row	[0, 824, 400, 60]	[200.0, 854.0]		
44	43	Cell	[20, 824, 360, 60]	[200.0, 854.0]		
46	44	Image	[32, 832, 44, 44]	[54.0, 854.0]		|Utility
45	44	StaticText	[92, 838, 70, 32]	[127.0, 854.0]	Utility	
39	37	Row	[0, 884, 400, 16]	[200.0, 892.0]		
40	39	Cell	[20, 884, 360, 16]	[200.0, 892.0]		
42	40	Image	[32, 892, 44, 8]	[54.0, 896.0]		|Window
41	40	StaticText	[92, 898, 96, 2]	[140.0, 899.0]	Window	
38	37	Column	[20, 0, 360, 900]	[200.0, 450.0]		
33	32	ScrollBar	[368, 104, 32, 796]	[384.0, 502.0]	0.42028985507246375	
36	33	ValueIndicator	[376, 274, 24, 388]	[388.0, 468.0]	0.42028985507246375	
35	33	Button	[376, 664, 24, 236]	[388.0, 782.0]		
34	33	Button	[376, 104, 24, 170]	[388.0, 189.0]		
30	10	Splitter	[400, 104, 2, 796]	[401.0, 502.0]	200.0	
11	10	Group	[402, 0, 1398, 900]	[1101.0, 450.0]		
12	11	ScrollArea	[402, 104, 1398, 796]	[1101.0, 502.0]		
13	12	OpaqueProviderGroup	[770, 134, 660, 474]	[1100.0, 371.0]		
21	13	Group	[770, 134, 660, 224]	[1100.0, 246.0]		
29	21	StaticText	[788, 164, 60, 60]	[818.0, 194.0]	📸	
28	21	StaticText	[864, 150, 338, 32]	[1033.0, 166.0]	Disable Screenshot Shadow	
27	21	StaticText	[864, 186, 424, 52]	[1076.0, 212.0]	Disable screenshot shadow when capturing an app	
26	21	CheckBox	[1336, 172, 76, 44]	[1374.0, 194.0]	1	
25	21	Image	[1384, 182, 14, 24]	[1391.0, 194.0]		|Flash
24	21	Image	[788, 292, 44, 44]	[810.0, 314.0]		|Screenshot
23	21	StaticText	[840, 300, 110, 26]	[895.0, 313.0]	Screenshot	
22	21	StaticText	[966, 298, 32, 28]	[982.0, 312.0]	star	
14	13	Group	[770, 388, 660, 220]	[1100.0, 498.0]		
20	14	StaticText	[788, 406, 60, 60]	[818.0, 436.0]	🎞	
19	14	StaticText	[864, 406, 296, 32]	[1012.0, 422.0]	Set Screenshot Location	
18	14	StaticText	[864, 440, 344, 26]	[1036.0, 453.0]	Set default location for screenshots	
17	14	Button	[1344, 418, 52, 28]	[1370.0, 432.0]		|Flash
16	14	Image	[788, 540, 44, 44]	[810.0, 562.0]		|Screenshot
15	14	StaticText	[840, 550, 110, 26]	[895.0, 563.0]	Screenshot	
3	1	Toolbar	[0, 0, 1800, 104]	[900.0, 52.0]		
7	3	Button	[418, 0, 84, 104]	[460.0, 52.0]		|Split View Horizontally Left
8	7	Button	[436, 28, 46, 36]	[459.0, 46.0]		|Split View Horizontally Left
4	3	Group	[1118, 0, 666, 104]	[1451.0, 52.0]		
5	4	TextField	[1124, 22, 654, 62]	[1451.0, 53.0]		
6	5	Button	[1128, 30, 50, 44]	[1153.0, 52.0]		|Search
2	1	StaticText	[502, 0, 616, 104]	[810.0, 52.0]	Almighty	
