id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1802, 1120]	[901.0, 560.0]		Bartender 5
5	1	SplitGroup	[0, 0, 1802, 1120]	[901.0, 560.0]		
76	5	StaticText	[178, 16, 160, 40]	[258.0, 36.0]	Bartender	
75	5	StaticText	[330, 10, 36, 54]	[348.0, 37.0]	5	
40	5	ScrollArea	[0, 76, 480, 1044]	[240.0, 598.0]		
41	40	Outline	[0, 76, 480, 1044]	[240.0, 598.0]		
71	41	Row	[0, 96, 480, 100]	[240.0, 146.0]		
72	71	Cell	[20, 96, 440, 100]	[240.0, 146.0]		
74	72	Image	[32, 108, 70, 74]	[67.0, 145.0]		|General
73	72	StaticText	[114, 130, 102, 32]	[165.0, 146.0]	General	
67	41	Row	[0, 196, 480, 100]	[240.0, 246.0]		
68	67	Cell	[20, 196, 440, 100]	[240.0, 246.0]		
70	68	Image	[32, 212, 70, 68]	[67.0, 246.0]		|Menu Bar Layout
69	68	StaticText	[114, 230, 198, 32]	[213.0, 246.0]	Menu Bar Items	
63	41	Row	[0, 296, 480, 100]	[240.0, 346.0]		
64	63	Cell	[20, 296, 440, 100]	[240.0, 346.0]		
66	64	Image	[32, 308, 70, 72]	[67.0, 344.0]		|Menu Bar Style
65	64	StaticText	[114, 330, 192, 32]	[210.0, 346.0]	Menu Bar Style	
59	41	Row	[0, 396, 480, 100]	[240.0, 446.0]		
60	59	Cell	[20, 396, 440, 100]	[240.0, 446.0]		
62	60	Image	[32, 412, 70, 68]	[67.0, 446.0]		|Presets
61	60	StaticText	[114, 430, 100, 32]	[164.0, 446.0]	Presets	
55	41	Row	[0, 496, 480, 100]	[240.0, 546.0]		
56	55	Cell	[20, 496, 440, 100]	[240.0, 546.0]		
58	56	Image	[32, 506, 70, 76]	[67.0, 544.0]		|Triggers
57	56	StaticText	[114, 530, 108, 32]	[168.0, 546.0]	Triggers	
51	41	Row	[0, 596, 480, 100]	[240.0, 646.0]		
52	51	Cell	[20, 596, 440, 100]	[240.0, 646.0]		
54	52	Image	[32, 612, 70, 68]	[67.0, 646.0]		|Hot Keys
53	52	StaticText	[114, 630, 106, 32]	[167.0, 646.0]	Hotkeys	
47	41	Row	[0, 696, 480, 100]	[240.0, 746.0]		
48	47	Cell	[20, 696, 440, 100]	[240.0, 746.0]		
50	48	Image	[32, 708, 70, 74]	[67.0, 745.0]		|Advanced
49	48	StaticText	[114, 730, 128, 32]	[178.0, 746.0]	Advanced	
43	41	Row	[0, 796, 480, 100]	[240.0, 846.0]		
44	43	Cell	[20, 796, 440, 100]	[240.0, 846.0]		
46	44	Image	[32, 818, 70, 58]	[67.0, 847.0]		|
45	44	StaticText	[114, 830, 80, 32]	[154.0, 846.0]	About	
42	41	Column	[20, 76, 440, 1044]	[240.0, 598.0]		
39	5	Splitter	[480, 56, 2, 1064]	[481.0, 588.0]	240.0	
38	5	StaticText	[518, 40, 132, 40]	[584.0, 60.0]	Triggers	
37	5	StaticText	[518, 96, 1062, 32]	[1049.0, 112.0]	Add triggers to activate a preset, show menu bar items when trigger conditions are met	
36	5	StaticText	[1430, 150, 212, 32]	[1536.0, 166.0]	Triggers Enabled	
35	5	Button	[1650, 142, 84, 50]	[1692.0, 167.0]	1	
8	5	ScrollArea	[522, 204, 1240, 786]	[1142.0, 597.0]		
9	8	Outline	[522, 204, 1240, 786]	[1142.0, 597.0]		
28	9	Row	[522, 224, 1240, 70]	[1142.0, 259.0]		
29	28	Cell	[542, 224, 1200, 70]	[1142.0, 259.0]		
34	29	Image	[554, 220, 70, 76]	[589.0, 258.0]		|
33	29	StaticText	[652, 244, 508, 32]	[906.0, 260.0]	Show Battery when battery condition met	
32	29	LevelIndicator	[1440, 244, 32, 36]	[1456.0, 262.0]	0.0	
31	29	Button	[1490, 230, 170, 64]	[1575.0, 262.0]		Settings
30	29	Button	[1676, 244, 56, 32]	[1704.0, 260.0]	0	
21	9	Row	[522, 294, 1240, 70]	[1142.0, 329.0]		
22	21	Cell	[542, 294, 1200, 70]	[1142.0, 329.0]		
27	22	Image	[554, 286, 70, 86]	[589.0, 329.0]		|
26	22	StaticText	[652, 314, 666, 32]	[985.0, 330.0]	Show Time Machine when time machine is backing up.	
25	22	LevelIndicator	[1440, 314, 32, 36]	[1456.0, 332.0]	0.0	
24	22	Button	[1490, 300, 170, 64]	[1575.0, 332.0]		Settings
23	22	Button	[1676, 314, 56, 32]	[1704.0, 330.0]	0	
14	9	Row	[522, 364, 1240, 70]	[1142.0, 399.0]		
15	14	Cell	[542, 364, 1200, 70]	[1142.0, 399.0]		
20	15	Image	[554, 354, 70, 86]	[589.0, 397.0]		|
19	15	StaticText	[652, 384, 462, 32]	[883.0, 400.0]	Show Wi-Fi when Wi-Fi condition met	
18	15	LevelIndicator	[1440, 384, 32, 36]	[1456.0, 402.0]	0.0	
17	15	Button	[1490, 370, 170, 64]	[1575.0, 402.0]		Settings
16	15	Button	[1676, 384, 56, 32]	[1704.0, 400.0]	0	
11	9	Row	[522, 434, 1240, 300]	[1142.0, 584.0]		
12	11	Cell	[542, 434, 1200, 300]	[1142.0, 584.0]		
13	12	Button	[1062, 486, 136, 126]	[1130.0, 549.0]		|add
10	9	Column	[542, 204, 1200, 786]	[1142.0, 597.0]		
7	5	Button	[1340, 1012, 236, 80]	[1458.0, 1052.0]		Delete Trigger
