id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2048, 1536]	[1024.0, 768.0]		
3	1	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
4	3	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
39	4	Group	[0, 0, 440, 1536]	[220.0, 768.0]		
40	39	Group	[0, 0, 440, 1536]	[220.0, 768.0]		
41	40	Group	[0, 0, 440, 1536]	[220.0, 768.0]		|Sidebar
53	41	TextField	[20, 114, 400, 60]	[220.0, 144.0]		
52	41	StaticText	[20, 194, 400, 48]	[220.0, 218.0]		|Apple Podcasts
51	41	StaticText	[20, 242, 400, 56]	[220.0, 270.0]		|Listen Now
50	41	StaticText	[20, 298, 400, 56]	[220.0, 326.0]		|Browse
49	41	StaticText	[20, 354, 400, 56]	[220.0, 382.0]		|Charts
48	41	Button	[20, 430, 400, 48]	[220.0, 454.0]		|Library
47	41	StaticText	[20, 478, 400, 56]	[220.0, 506.0]		|Recently Updated
46	41	StaticText	[20, 534, 400, 56]	[220.0, 562.0]		|Shows
45	41	StaticText	[20, 590, 400, 56]	[220.0, 618.0]		|Channels
44	41	StaticText	[20, 646, 400, 56]	[220.0, 674.0]		|Saved
43	41	StaticText	[20, 702, 400, 56]	[220.0, 730.0]		|Downloaded
42	41	StaticText	[20, 758, 400, 56]	[220.0, 786.0]		|Latest Episodes
38	4	Splitter	[440, 0, 2, 1536]	[441.0, 768.0]	21.484375	
5	4	Group	[442, 0, 1606, 1536]	[1245.0, 768.0]		
25	5	Group	[442, 0, 1606, 104]	[1245.0, 52.0]		|Control Bar
34	25	Group	[562, 24, 200, 56]	[662.0, 52.0]		
37	34	Button	[562, 24, 64, 56]	[594.0, 52.0]		
36	34	Button	[630, 24, 64, 56]	[662.0, 52.0]		|Play
35	34	Button	[698, 24, 64, 56]	[730.0, 52.0]		
33	25	Image	[880, 10, 84, 84]	[922.0, 52.0]		|Podcast Artwork
32	25	Button	[1576, 36, 22, 34]	[1587.0, 53.0]		|Mute
31	25	Slider	[1594, 36, 148, 34]	[1668.0, 53.0]	1.0	|Volume
30	25	Button	[1742, 36, 34, 34]	[1759.0, 53.0]		|Full Volume
29	25	Button	[1830, 20, 64, 58]	[1862.0, 49.0]		|Audio Routing
26	25	Group	[1898, 26, 120, 52]	[1958.0, 52.0]		
28	26	Button	[1898, 26, 64, 52]	[1930.0, 52.0]		|Episode Notes
27	26	Button	[1966, 26, 52, 52]	[1992.0, 52.0]		|List
6	5	Group	[442, 0, 1606, 1536]	[1245.0, 768.0]		
7	6	Group	[442, 0, 1606, 1536]	[1245.0, 768.0]		
24	7	Heading	[442, 168, 1606, 104]	[1245.0, 220.0]		|Browse
23	7	Button	[522, 272, 702, 614]	[873.0, 579.0]		|NEW SEASON, A personal study of McCartney's iconic songwriting.
22	7	Button	[1264, 272, 702, 614]	[1615.0, 579.0]		|FEATURED CATEGORY, Get prepped for American football's biggest night.
21	7	Button	[2008, 272, 40, 614]	[2028.0, 579.0]		|NEW EPISODE, A fun and unusual look at the era-defining novelist.
20	7	Button	[522, 950, 1446, 96]	[1245.0, 998.0]		|New & Noteworthy ￼
19	7	Button	[442, 1046, 80, 490]	[482.0, 1291.0]		|Previous page
18	7	Button	[522, 1046, 330, 430]	[687.0, 1261.0]		|Patient 11 | Storycast, True Crime, Updated 28 January
17	7	Button	[522, 1518, 330, 18]	[687.0, 1527.0]		|Frank Skinner's Poetry Podcast, Arts, Updated fortnightly Updated 24 January
16	7	Button	[892, 1046, 330, 430]	[1057.0, 1261.0]		|Queer The Music: Jake Shears On The Songs That Changed Lives, Music, Weekly Updated 30 January
15	7	Button	[892, 1518, 330, 18]	[1057.0, 1527.0]		|Untold: The Retreat, News, Weekly Updated Wednesday
14	7	Button	[1264, 1046, 330, 430]	[1429.0, 1261.0]		|How To Fail With Elizabeth Day, Society & Culture, Weekly series Updated Wednesday
13	7	Button	[1264, 1518, 330, 18]	[1429.0, 1527.0]		|Cautionary Tales with Tim Harford, History, Twice monthly Updated Friday
12	7	Button	[1634, 1046, 330, 430]	[1799.0, 1261.0]		|Dr. Death, True Crime, Weekly series Updated Monday
11	7	Button	[1634, 1518, 330, 18]	[1799.0, 1527.0]		|A Piece of Cake with Gregg Wallace, Nutrition, Weekly Updated Monday
10	7	Button	[2006, 1046, 42, 430]	[2027.0, 1261.0]		|Brown Girls Do It Too, Sexuality, Updated fortnightly Updated Friday
9	7	Button	[2006, 1518, 42, 18]	[2027.0, 1527.0]		|Criminal, Documentary, Weekly Updated Friday
8	7	Button	[1968, 1046, 80, 490]	[2008.0, 1291.0]		|Next page
2	1	Button	[68, 36, 28, 32]	[82.0, 52.0]		
