id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2048, 1536]	[1024.0, 768.0]		Welcome
3	1	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
4	3	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
5	4	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
6	5	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
7	6	WebArea	[0, 0, 2048, 1536]	[1024.0, 768.0]		Welcome|
8	7	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
9	8	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
35	9	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
36	35	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
254	36	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
257	254	Group	[0, 66, 2048, 8]	[1024.0, 70.0]		|
256	254	Group	[0, 66, 2048, 8]	[1024.0, 70.0]		|
255	254	Group	[0, 1488, 2048, 8]	[1024.0, 1492.0]		|
37	36	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
226	37	Group	[0, 0, 2048, 70]	[1024.0, 35.0]		|
227	226	Group	[0, 0, 2048, 70]	[1024.0, 35.0]		|
253	227	Group	[0, 0, 2048, 70]	[1024.0, 35.0]		|
242	227	Group	[574, 12, 900, 48]	[1024.0, 36.0]		|
243	242	Toolbar	[574, 12, 900, 48]	[1024.0, 36.0]		|
250	243	Button	[574, 14, 46, 44]	[597.0, 36.0]		|Go Back (⌃-)
251	250	Group	[580, 20, 34, 32]	[597.0, 36.0]		|
252	251	StaticText	[580, 20, 34, 32]	[597.0, 36.0]		|
247	243	Button	[626, 14, 46, 44]	[649.0, 36.0]		|Go Forward (⌃⇧-)
248	247	Group	[632, 20, 34, 32]	[649.0, 36.0]		|
249	248	StaticText	[632, 20, 34, 32]	[649.0, 36.0]		|
245	243	Group	[1026, 22, 30, 28]	[1041.0, 36.0]		|
246	245	StaticText	[1026, 22, 30, 28]	[1041.0, 36.0]		|
244	243	StaticText	[1064, 22, 80, 28]	[1104.0, 36.0]	Search	|
228	227	Group	[1828, 0, 206, 70]	[1931.0, 35.0]		|
229	228	Toolbar	[1828, 0, 202, 70]	[1929.0, 35.0]		|
239	229	CheckBox	[1828, 14, 46, 44]	[1851.0, 36.0]		|Toggle Primary Side Bar (⌘B)
240	239	Group	[1834, 20, 34, 32]	[1851.0, 36.0]		|
241	240	StaticText	[1834, 20, 34, 32]	[1851.0, 36.0]		|
236	229	CheckBox	[1880, 14, 46, 44]	[1903.0, 36.0]		|Toggle Panel (⌘J)
237	236	Group	[1886, 20, 34, 32]	[1903.0, 36.0]		|
238	237	StaticText	[1886, 20, 34, 32]	[1903.0, 36.0]		|
233	229	CheckBox	[1932, 14, 46, 44]	[1955.0, 36.0]		|Toggle Secondary Side Bar (⌥⌘B)
234	233	Group	[1938, 20, 34, 32]	[1955.0, 36.0]		|
235	234	StaticText	[1938, 20, 34, 32]	[1955.0, 36.0]		|
230	229	Button	[1984, 14, 46, 44]	[2007.0, 36.0]		|Customize Layout...
231	230	Group	[1990, 20, 34, 32]	[2007.0, 36.0]		|
232	231	StaticText	[1990, 20, 34, 32]	[2007.0, 36.0]		|
56	37	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
57	56	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
222	57	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
225	222	Group	[92, 70, 8, 1422]	[96.0, 781.0]		|
224	222	Group	[92, 70, 8, 1422]	[96.0, 781.0]		|
223	222	Group	[2044, 70, 4, 1422]	[2046.0, 781.0]		|
58	57	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
179	58	Group	[0, 70, 96, 1422]	[48.0, 781.0]		|
195	179	Group	[0, 70, 96, 480]	[48.0, 310.0]		|
196	195	TabGroup	[0, 70, 96, 480]	[48.0, 310.0]		|Active View Switcher
217	196	RadioButton	[0, 70, 96, 96]	[48.0, 118.0]	0	Explorer (⇧⌘E)|
219	217	Group	[0, 70, 96, 96]	[48.0, 118.0]		|Explorer (⇧⌘E)
220	219	Group	[24, 94, 48, 48]	[48.0, 118.0]		|
221	220	StaticText	[24, 94, 48, 48]	[48.0, 118.0]		|
218	217	Group	[0, 70, 96, 96]	[48.0, 118.0]		|
212	196	RadioButton	[0, 166, 96, 96]	[48.0, 214.0]	0	Search (⇧⌘F)|
214	212	Group	[0, 166, 96, 96]	[48.0, 214.0]		|Search (⇧⌘F)
215	214	Group	[24, 190, 48, 48]	[48.0, 214.0]		|
216	215	StaticText	[24, 190, 48, 48]	[48.0, 214.0]		|
213	212	Group	[0, 166, 96, 96]	[48.0, 214.0]		|
207	196	RadioButton	[0, 262, 96, 96]	[48.0, 310.0]	0	Source Control (⌃⇧G)|
209	207	Group	[0, 262, 96, 96]	[48.0, 310.0]		|Source Control (⌃⇧G)
210	209	Group	[24, 286, 48, 48]	[48.0, 310.0]		|
211	210	StaticText	[24, 286, 48, 48]	[48.0, 310.0]		|
208	207	Group	[0, 262, 96, 96]	[48.0, 310.0]		|
202	196	RadioButton	[0, 358, 96, 96]	[48.0, 406.0]	0	Run and Debug (⇧⌘D)|
204	202	Group	[0, 358, 96, 96]	[48.0, 406.0]		|Run and Debug (⇧⌘D)
205	204	Group	[24, 382, 48, 48]	[48.0, 406.0]		|
206	205	StaticText	[24, 382, 48, 48]	[48.0, 406.0]		|
203	202	Group	[0, 358, 96, 96]	[48.0, 406.0]		|
197	196	RadioButton	[0, 454, 96, 96]	[48.0, 502.0]	0	Extensions (⇧⌘X)|
199	197	Group	[0, 454, 96, 96]	[48.0, 502.0]		|Extensions (⇧⌘X)
200	199	Group	[24, 478, 48, 48]	[48.0, 502.0]		|
201	200	StaticText	[24, 478, 48, 48]	[48.0, 502.0]		|
198	197	Group	[0, 454, 96, 96]	[48.0, 502.0]		|
180	179	Group	[0, 1300, 96, 192]	[48.0, 1396.0]		|
181	180	Toolbar	[0, 1300, 96, 192]	[48.0, 1396.0]		|Manage
187	181	PopUpButton	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
192	187	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
193	192	Group	[24, 1324, 48, 48]	[48.0, 1348.0]		|
194	193	StaticText	[24, 1324, 48, 48]	[48.0, 1348.0]		|
189	187	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
190	189	Group	[48, 1348, 32, 32]	[64.0, 1364.0]		|
191	190	StaticText	[60, 1354, 10, 20]	[65.0, 1364.0]	1	|
188	187	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|
182	181	PopUpButton	[0, 1396, 96, 96]	[48.0, 1444.0]		|Manage
184	182	Group	[0, 1396, 96, 96]	[48.0, 1444.0]		|Manage
185	184	Group	[24, 1420, 48, 48]	[48.0, 1444.0]		|
186	185	StaticText	[24, 1420, 48, 48]	[48.0, 1444.0]		|
183	182	Group	[0, 1396, 96, 96]	[48.0, 1444.0]		|
59	58	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
60	59	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
176	60	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
177	176	Group	[96, 1488, 1952, 4]	[1072.0, 1490.0]		|
178	177	Group	[88, 1484, 16, 8]	[96.0, 1488.0]		|
61	60	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
62	61	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
63	62	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
64	63	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
65	64	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
66	65	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
175	66	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
67	66	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
68	67	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
156	68	Group	[96, 70, 1952, 70]	[1072.0, 105.0]		|
157	156	Group	[96, 70, 1952, 70]	[1072.0, 105.0]		|
167	157	TabGroup	[96, 70, 1824, 70]	[1008.0, 105.0]		|
168	167	RadioButton	[96, 70, 240, 70]	[216.0, 105.0]	1	|Welcome, preview
172	168	Group	[116, 70, 162, 70]	[197.0, 105.0]		|Welcome
173	172	Group	[160, 70, 118, 70]	[219.0, 105.0]		|
174	173	StaticText	[160, 90, 112, 30]	[216.0, 105.0]	Welcome	|
169	168	Button	[286, 86, 40, 40]	[306.0, 106.0]		|Close (⌘W)
170	169	Group	[290, 90, 32, 32]	[306.0, 106.0]		|
171	170	StaticText	[290, 90, 32, 32]	[306.0, 106.0]		|
158	157	Toolbar	[1928, 70, 104, 70]	[1980.0, 105.0]		|Editor actions
164	158	Button	[1928, 84, 44, 44]	[1950.0, 106.0]		|Split Editor Right (⌘\) [⌥] Split Editor Down
165	164	Group	[1934, 90, 32, 32]	[1950.0, 106.0]		|
166	165	StaticText	[1934, 90, 32, 32]	[1950.0, 106.0]		|
159	158	Group	[1980, 84, 44, 44]	[2002.0, 106.0]		|
160	159	Group	[1980, 84, 44, 44]	[2002.0, 106.0]		|
161	160	PopUpButton	[1980, 84, 44, 44]	[2002.0, 106.0]		|More Actions...
162	161	Group	[1986, 90, 32, 32]	[2002.0, 106.0]		|
163	162	StaticText	[1986, 90, 32, 32]	[2002.0, 106.0]		|
69	68	Group	[96, 140, 1952, 1352]	[1072.0, 816.0]		|Overview of how to get up to speed with your editor.
70	69	Group	[96, 140, 1952, 1352]	[1072.0, 816.0]		|
