id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1702, 1386]	[851.0, 693.0]		Bartender 5
4	1	SplitGroup	[0, 0, 1702, 1386]	[851.0, 693.0]		
80	4	StaticText	[178, 16, 160, 40]	[258.0, 36.0]	Bartender	
79	4	StaticText	[330, 10, 36, 54]	[348.0, 37.0]	5	
44	4	ScrollArea	[0, 76, 480, 1310]	[240.0, 731.0]		
45	44	Outline	[0, 76, 480, 1310]	[240.0, 731.0]		
75	45	Row	[0, 96, 480, 100]	[240.0, 146.0]		
76	75	Cell	[20, 96, 440, 100]	[240.0, 146.0]		
78	76	Image	[32, 108, 70, 74]	[67.0, 145.0]		|General
77	76	StaticText	[114, 130, 102, 32]	[165.0, 146.0]	General	
71	45	Row	[0, 196, 480, 100]	[240.0, 246.0]		
72	71	Cell	[20, 196, 440, 100]	[240.0, 246.0]		
74	72	Image	[32, 212, 70, 68]	[67.0, 246.0]		|Menu Bar Layout
73	72	StaticText	[114, 230, 198, 32]	[213.0, 246.0]	Menu Bar Items	
67	45	Row	[0, 296, 480, 100]	[240.0, 346.0]		
68	67	Cell	[20, 296, 440, 100]	[240.0, 346.0]		
70	68	Image	[32, 308, 70, 72]	[67.0, 344.0]		|Menu Bar Style
69	68	StaticText	[114, 330, 192, 32]	[210.0, 346.0]	Menu Bar Style	
63	45	Row	[0, 396, 480, 100]	[240.0, 446.0]		
64	63	Cell	[20, 396, 440, 100]	[240.0, 446.0]		
66	64	Image	[32, 412, 70, 68]	[67.0, 446.0]		|Presets
65	64	StaticText	[114, 430, 100, 32]	[164.0, 446.0]	Presets	
59	45	Row	[0, 496, 480, 100]	[240.0, 546.0]		
60	59	Cell	[20, 496, 440, 100]	[240.0, 546.0]		
62	60	Image	[32, 506, 70, 76]	[67.0, 544.0]		|Triggers
61	60	StaticText	[114, 530, 108, 32]	[168.0, 546.0]	Triggers	
55	45	Row	[0, 596, 480, 100]	[240.0, 646.0]		
56	55	Cell	[20, 596, 440, 100]	[240.0, 646.0]		
58	56	Image	[32, 612, 70, 68]	[67.0, 646.0]		|Hot Keys
57	56	StaticText	[114, 630, 106, 32]	[167.0, 646.0]	Hotkeys	
51	45	Row	[0, 696, 480, 100]	[240.0, 746.0]		
52	51	Cell	[20, 696, 440, 100]	[240.0, 746.0]		
54	52	Image	[32, 708, 70, 74]	[67.0, 745.0]		|Advanced
53	52	StaticText	[114, 730, 128, 32]	[178.0, 746.0]	Advanced	
47	45	Row	[0, 796, 480, 100]	[240.0, 846.0]		
48	47	Cell	[20, 796, 440, 100]	[240.0, 846.0]		
50	48	Image	[32, 818, 70, 58]	[67.0, 847.0]		|
49	48	StaticText	[114, 830, 80, 32]	[154.0, 846.0]	About	
46	45	Column	[20, 76, 440, 1310]	[240.0, 731.0]		
43	4	Splitter	[480, 56, 2, 1330]	[481.0, 721.0]	240.0	
42	4	StaticText	[518, 40, 126, 40]	[581.0, 60.0]	General	
41	4	StaticText	[558, 108, 1000, 32]	[1058.0, 124.0]	Start at login	
40	4	Button	[1568, 108, 56, 34]	[1596.0, 125.0]	0	
39	4	StaticText	[518, 180, 1148, 32]	[1092.0, 196.0]	Show hidden menu bar items when:	
38	4	StaticText	[558, 240, 390, 32]	[753.0, 256.0]	Click on empty menu bar space	
37	4	Button	[1568, 242, 56, 32]	[1596.0, 258.0]	1	
36	4	StaticText	[558, 292, 336, 32]	[726.0, 308.0]	Swipe or scroll in menu bar	
35	4	Button	[1568, 294, 56, 32]	[1596.0, 310.0]	1	
34	4	StaticText	[558, 344, 424, 32]	[770.0, 360.0]	Hover over empty menu bar space	
33	4	Button	[1568, 346, 56, 32]	[1596.0, 362.0]	0	
32	4	StaticText	[558, 396, 380, 32]	[748.0, 412.0]	Delay before showing on hover	
30	4	Slider	[558, 452, 894, 56]	[1005.0, 480.0]	0.2	
31	30	ValueIndicator	[732, 452, 24, 56]	[744.0, 480.0]	0.2	
29	4	StaticText	[1460, 460, 56, 32]	[1488.0, 476.0]	0.2	
28	4	StaticText	[1508, 460, 118, 32]	[1567.0, 476.0]	 seconds	
