id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 3000, 1600]	[1500.0, 800.0]		TouchRetouch
23	1	Button	[0, 44, 140, 96]	[70.0, 92.0]		Open
22	1	Button	[2720, 44, 140, 96]	[2790.0, 92.0]		History
21	1	Button	[2580, 44, 140, 96]	[2650.0, 92.0]		Redo
20	1	Button	[2440, 44, 140, 96]	[2510.0, 92.0]		Undo
19	1	Button	[2300, 44, 140, 96]	[2370.0, 92.0]		Compare
18	1	Button	[1358, 44, 140, 96]	[1428.0, 92.0]		Quick Repair
17	1	Button	[1216, 44, 140, 96]	[1286.0, 92.0]		Object Removal_short
16	1	Button	[1500, 44, 140, 96]	[1570.0, 92.0]		Line Removal_short
15	1	Button	[1642, 44, 140, 96]	[1712.0, 92.0]		Clone Stamp
14	1	Button	[2860, 44, 140, 96]	[2930.0, 92.0]		Export
13	1	Button	[844, 74, 50, 36]	[869.0, 92.0]		
11	1	Slider	[528, 68, 300, 56]	[678.0, 96.0]	100.0	
12	11	ValueIndicator	[522, 74, 38, 38]	[541.0, 93.0]	100.0	
10	1	StaticText	[640, 106, 74, 22]	[677.0, 117.0]	100%	
9	1	Button	[462, 74, 50, 36]	[487.0, 92.0]		
8	1	Button	[1900, 44, 140, 96]	[1970.0, 92.0]		Tone & Color
7	1	Button	[2040, 44, 140, 96]	[2110.0, 92.0]		Crop
6	1	Image	[774, 306, 1452, 1128]	[1500.0, 870.0]		|tr start screen bg
5	1	StaticText	[1380, 756, 624, 108]	[1692.0, 810.0]	DRAG A PHOTO HERE	
4	1	StaticText	[1380, 850, 228, 44]	[1494.0, 872.0]	or	
3	1	Button	[1380, 948, 480, 74]	[1620.0, 985.0]		CHOOSE A FILE
2	1	StaticText	[1402, 10, 194, 32]	[1499.0, 26.0]	TouchRetouch	
