id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1600, 1400]	[800.0, 700.0]		Session Pomodoro Focus Timer
2	1	Group	[0, 0, 1600, 1400]	[800.0, 700.0]		
25	2	Button	[1488, 104, 64, 64]	[1520.0, 136.0]		|Close
24	2	Button	[0, 200, 94, 96]	[47.0, 248.0]		|clock
23	2	Button	[0, 296, 94, 96]	[47.0, 344.0]		|bar-chart-2
22	2	Button	[0, 392, 94, 96]	[47.0, 440.0]		|user
21	2	Button	[0, 488, 94, 96]	[47.0, 536.0]		|book-open
7	2	ScrollArea	[96, 56, 1504, 1064]	[848.0, 588.0]		
20	7	StaticText	[714, 120, 266, 30]	[847.0, 135.0]	Let's pause and reflect.	
19	7	StaticText	[492, 150, 708, 50]	[846.0, 175.0]	What have you learned in this Session?	
18	7	Button	[568, 224, 160, 160]	[648.0, 304.0]		|😔, Distracted ↓
17	7	Button	[768, 224, 160, 160]	[848.0, 304.0]		|🙂, Neutral →
16	7	Button	[968, 224, 160, 160]	[1048.0, 304.0]		|🤩, Focused ↑
15	7	StaticText	[476, 436, 108, 28]	[530.0, 450.0]	CATEGORY	
14	7	Button	[628, 426, 216, 48]	[736.0, 450.0]		|General
13	7	StaticText	[476, 524, 82, 28]	[517.0, 538.0]	INTENT	
12	7	TextField	[628, 522, 592, 34]	[924.0, 539.0]	work	
11	7	Image	[1172, 526, 24, 24]	[1184.0, 538.0]		|x
10	7	Button	[428, 584, 840, 88]	[848.0, 628.0]		|FOCUS, 1m — 0m pauses
8	7	ScrollArea	[428, 672, 840, 360]	[848.0, 852.0]		
9	8	TextArea	[428, 672, 840, 360]	[848.0, 852.0]		
6	2	Button	[608, 1170, 480, 72]	[848.0, 1206.0]		|Submit Session
5	2	Button	[0, 1224, 94, 96]	[47.0, 1272.0]		|settings
4	2	StaticText	[804, 1266, 86, 38]	[847.0, 1285.0]	00:54	
3	2	StaticText	[648, 1312, 398, 56]	[847.0, 1340.0]	Inactivity countdown to automatically submit session.	
