id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2048, 1536]	[1024.0, 768.0]		Settings
3	1	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
4	3	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
5	4	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
6	5	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
7	6	WebArea	[0, 0, 2048, 1536]	[1024.0, 768.0]		Settings|
8	7	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
9	8	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
10	9	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
11	10	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
403	11	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
406	403	Group	[0, 66, 2048, 8]	[1024.0, 70.0]		|
405	403	Group	[0, 66, 2048, 8]	[1024.0, 70.0]		|
404	403	Group	[0, 1488, 2048, 8]	[1024.0, 1492.0]		|
12	11	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
375	12	Group	[0, 0, 2048, 70]	[1024.0, 35.0]		|
376	375	Group	[0, 0, 2048, 68]	[1024.0, 34.0]		|
402	376	Group	[0, 0, 2048, 70]	[1024.0, 35.0]		|
391	376	Group	[574, 10, 900, 48]	[1024.0, 34.0]		|
392	391	Toolbar	[574, 10, 900, 48]	[1024.0, 34.0]		|
399	392	Button	[574, 12, 46, 44]	[597.0, 34.0]		|Go Back (⌃-)
400	399	Group	[580, 18, 34, 32]	[597.0, 34.0]		|
401	400	StaticText	[580, 18, 34, 32]	[597.0, 34.0]		|
396	392	Button	[626, 12, 46, 44]	[649.0, 34.0]		|Go Forward (⌃⇧-)
397	396	Group	[632, 18, 34, 32]	[649.0, 34.0]		|
398	397	StaticText	[632, 18, 34, 32]	[649.0, 34.0]		|
394	392	Group	[1026, 20, 30, 28]	[1041.0, 34.0]		|
395	394	StaticText	[1026, 20, 30, 28]	[1041.0, 34.0]		|
393	392	StaticText	[1064, 20, 80, 28]	[1104.0, 34.0]	Search	|
377	376	Group	[1828, 0, 206, 68]	[1931.0, 34.0]		|
378	377	Toolbar	[1828, 0, 202, 68]	[1929.0, 34.0]		|
388	378	CheckBox	[1828, 12, 46, 44]	[1851.0, 34.0]		|Toggle Primary Side Bar (⌘B)
389	388	Group	[1834, 18, 34, 32]	[1851.0, 34.0]		|
390	389	StaticText	[1834, 18, 34, 32]	[1851.0, 34.0]		|
385	378	CheckBox	[1880, 12, 46, 44]	[1903.0, 34.0]		|Toggle Panel (⌘J)
386	385	Group	[1886, 18, 34, 32]	[1903.0, 34.0]		|
387	386	StaticText	[1886, 18, 34, 32]	[1903.0, 34.0]		|
382	378	CheckBox	[1932, 12, 46, 44]	[1955.0, 34.0]		|Toggle Secondary Side Bar (⌥⌘B)
383	382	Group	[1938, 18, 34, 32]	[1955.0, 34.0]		|
384	383	StaticText	[1938, 18, 34, 32]	[1955.0, 34.0]		|
379	378	Button	[1984, 12, 46, 44]	[2007.0, 34.0]		|Customize Layout...
380	379	Group	[1990, 18, 34, 32]	[2007.0, 34.0]		|
381	380	StaticText	[1990, 18, 34, 32]	[2007.0, 34.0]		|
31	12	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
32	31	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
371	32	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
374	371	Group	[92, 70, 8, 1422]	[96.0, 781.0]		|
373	371	Group	[92, 70, 8, 1422]	[96.0, 781.0]		|
372	371	Group	[2044, 70, 4, 1422]	[2046.0, 781.0]		|
33	32	Group	[0, 70, 2048, 1422]	[1024.0, 781.0]		|
328	33	Group	[0, 70, 96, 1422]	[48.0, 781.0]		|
344	328	Group	[0, 70, 96, 480]	[48.0, 310.0]		|
345	344	TabGroup	[0, 70, 96, 480]	[48.0, 310.0]		|Active View Switcher
366	345	RadioButton	[0, 70, 96, 96]	[48.0, 118.0]	0	|Explorer (⇧⌘E)
368	366	Group	[0, 70, 96, 96]	[48.0, 118.0]		|Explorer (⇧⌘E)
369	368	Group	[24, 94, 48, 48]	[48.0, 118.0]		|
370	369	StaticText	[24, 94, 48, 48]	[48.0, 118.0]		|
367	366	Group	[0, 70, 96, 96]	[48.0, 118.0]		|
361	345	RadioButton	[0, 166, 96, 96]	[48.0, 214.0]	0	Search (⇧⌘F)|
363	361	Group	[0, 166, 96, 96]	[48.0, 214.0]		|Search (⇧⌘F)
364	363	Group	[24, 190, 48, 48]	[48.0, 214.0]		|
365	364	StaticText	[24, 190, 48, 48]	[48.0, 214.0]		|
362	361	Group	[0, 166, 96, 96]	[48.0, 214.0]		|
356	345	RadioButton	[0, 262, 96, 96]	[48.0, 310.0]	0	Source Control (⌃⇧G)|
358	356	Group	[0, 262, 96, 96]	[48.0, 310.0]		|Source Control (⌃⇧G)
359	358	Group	[24, 286, 48, 48]	[48.0, 310.0]		|
360	359	StaticText	[24, 286, 48, 48]	[48.0, 310.0]		|
357	356	Group	[0, 262, 96, 96]	[48.0, 310.0]		|
351	345	RadioButton	[0, 358, 96, 96]	[48.0, 406.0]	0	Run and Debug (⇧⌘D)|
353	351	Group	[0, 358, 96, 96]	[48.0, 406.0]		|Run and Debug (⇧⌘D)
354	353	Group	[24, 382, 48, 48]	[48.0, 406.0]		|
355	354	StaticText	[24, 382, 48, 48]	[48.0, 406.0]		|
352	351	Group	[0, 358, 96, 96]	[48.0, 406.0]		|
346	345	RadioButton	[0, 454, 96, 96]	[48.0, 502.0]	0	Extensions (⇧⌘X)|
348	346	Group	[0, 454, 96, 96]	[48.0, 502.0]		|Extensions (⇧⌘X)
349	348	Group	[24, 478, 48, 48]	[48.0, 502.0]		|
350	349	StaticText	[24, 478, 48, 48]	[48.0, 502.0]		|
347	346	Group	[0, 454, 96, 96]	[48.0, 502.0]		|
329	328	Group	[0, 1300, 96, 192]	[48.0, 1396.0]		|
330	329	Toolbar	[0, 1300, 96, 192]	[48.0, 1396.0]		|Manage
336	330	PopUpButton	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
341	336	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
342	341	Group	[24, 1324, 48, 48]	[48.0, 1348.0]		|
343	342	StaticText	[24, 1324, 48, 48]	[48.0, 1348.0]		|
338	336	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|Accounts - Sign in to Sync Settings
339	338	Group	[48, 1348, 32, 32]	[64.0, 1364.0]		|
340	339	StaticText	[60, 1354, 10, 20]	[65.0, 1364.0]	1	|
337	336	Group	[0, 1300, 96, 96]	[48.0, 1348.0]		|
331	330	PopUpButton	[0, 1396, 96, 96]	[48.0, 1444.0]		|Manage
333	331	Group	[0, 1396, 96, 96]	[48.0, 1444.0]		|Manage
334	333	Group	[24, 1420, 48, 48]	[48.0, 1444.0]		|
335	334	StaticText	[24, 1420, 48, 48]	[48.0, 1444.0]		|
332	331	Group	[0, 1396, 96, 96]	[48.0, 1444.0]		|
34	33	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
35	34	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
325	35	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
326	325	Group	[96, 1488, 1952, 4]	[1072.0, 1490.0]		|
327	326	Group	[88, 1484, 16, 8]	[96.0, 1488.0]		|
36	35	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
37	36	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
38	37	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
39	38	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
40	39	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
41	40	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
324	41	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
42	41	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
43	42	Group	[96, 70, 1952, 1422]	[1072.0, 781.0]		|
298	43	Group	[96, 70, 1952, 70]	[1072.0, 105.0]		|
299	298	Group	[96, 70, 1952, 70]	[1072.0, 105.0]		|
312	299	TabGroup	[96, 70, 1772, 70]	[982.0, 105.0]		|
313	312	RadioButton	[96, 70, 240, 70]	[216.0, 105.0]	1	|Settings
323	313	Group	[96, 70, 238, 2]	[215.0, 71.0]		|
318	313	Group	[116, 70, 162, 70]	[197.0, 105.0]		|Settings
321	318	Group	[116, 70, 44, 70]	[138.0, 105.0]		|
322	321	StaticText	[116, 86, 48, 38]	[140.0, 105.0]		|
319	318	Group	[160, 70, 118, 70]	[219.0, 105.0]		|
320	319	StaticText	[160, 90, 102, 30]	[211.0, 105.0]	Settings	|
315	313	Button	[286, 86, 40, 40]	[306.0, 106.0]		|Close (⌘W)
316	315	Group	[290, 90, 32, 32]	[306.0, 106.0]		|
317	316	StaticText	[290, 90, 32, 32]	[306.0, 106.0]		|
314	313	Group	[96, 138, 238, 2]	[215.0, 139.0]		|
300	299	Toolbar	[1876, 70, 156, 70]	[1954.0, 105.0]		|Editor actions
309	300	Button	[1876, 84, 44, 44]	[1898.0, 106.0]		|Open Settings (JSON)
310	309	Group	[1882, 90, 32, 32]	[1898.0, 106.0]		|
311	310	StaticText	[1882, 90, 32, 32]	[1898.0, 106.0]		|
306	300	Button	[1928, 84, 44, 44]	[1950.0, 106.0]		|Split Editor Right (⌘\) [⌥] Split Editor Down
307	306	Group	[1934, 90, 32, 32]	[1950.0, 106.0]		|
308	307	StaticText	[1934, 90, 32, 32]	[1950.0, 106.0]		|
301	300	Group	[1980, 84, 44, 44]	[2002.0, 106.0]		|
302	301	Group	[1980, 84, 44, 44]	[2002.0, 106.0]		|
303	302	PopUpButton	[1980, 84, 44, 44]	[2002.0, 106.0]		|More Actions...
304	303	Group	[1986, 90, 32, 32]	[2002.0, 106.0]		|
305	304	StaticText	[1986, 90, 32, 32]	[2002.0, 106.0]		|
44	43	Group	[96, 140, 1952, 1352]	[1072.0, 816.0]		|
45	44	Group	[96, 140, 1952, 1352]	[1072.0, 816.0]		|
273	45	Group	[96, 162, 1952, 144]	[1072.0, 234.0]		|
278	273	Group	[144, 168, 1856, 52]	[1072.0, 194.0]		|
296	278	Group	[158, 176, 1722, 38]	[1019.0, 195.0]		|
297	296	StaticText	[158, 180, 190, 30]	[253.0, 195.0]	Search settings	|
289	278	Group	[158, 174, 1726, 40]	[1021.0, 194.0]		|
290	289	Group	[158, 174, 1726, 40]	[1021.0, 194.0]		|
294	290	Group	[158, 174, 1726, 40]	[1021.0, 194.0]		|
295	294	Group	[158, 174, 2, 2]	[159.0, 175.0]		|
293	290	TextArea	[158, 174, 2, 40]	[159.0, 194.0]		|The editor is not accessible at this time. To enable screen reader optimized mode, use Shift+Option+F1
292	290	Group	[158, 174, 2, 2]	[159.0, 175.0]		|
291	290	Group	[158, 174, 1726, 2]	[1021.0, 175.0]		|
279	278	Group	[1914, 168, 86, 52]	[1957.0, 194.0]		|
280	279	Toolbar	[1914, 168, 80, 52]	[1954.0, 194.0]		|
286	280	Button	[1914, 174, 40, 40]	[1934.0, 194.0]		|Clear Settings Search Input
287	286	Group	[1918, 178, 32, 32]	[1934.0, 194.0]		|
288	287	StaticText	[1918, 178, 32, 32]	[1934.0, 194.0]		|
281	280	Group	[1954, 174, 40, 40]	[1974.0, 194.0]		|
282	281	Group	[1954, 174, 40, 40]	[1974.0, 194.0]		|
283	282	PopUpButton	[1954, 174, 40, 40]	[1974.0, 194.0]		|Filter Settings
