id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2048, 1536]	[1024.0, 768.0]		Lviv — Lviv Oblast
15	1	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
16	15	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
17	16	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
54	17	Group	[0, 0, 564, 1536]	[282.0, 768.0]		
67	54	TextField	[30, 74, 504, 60]	[282.0, 104.0]	ukrainian catho	
56	54	Group	[0, 154, 564, 1382]	[282.0, 845.0]		|Locations
66	56	Heading	[20, 154, 524, 48]	[282.0, 178.0]		|Favourites
65	56	StaticText	[20, 202, 524, 72]	[282.0, 238.0]		|Home, Add
64	56	StaticText	[20, 274, 524, 72]	[282.0, 310.0]		|Work, Add
63	56	Heading	[20, 346, 524, 48]	[282.0, 370.0]		|My Guides
61	56	Group	[20, 394, 524, 30]	[282.0, 409.0]		
62	61	Button	[32, 394, 152, 30]	[108.0, 409.0]		| Add Guide
60	56	Heading	[20, 424, 524, 48]	[282.0, 448.0]		|Recents
59	56	StaticText	[20, 472, 524, 72]	[282.0, 508.0]		|Ukrainian Catholic University, Kozelnytska Street, 2А, Lviv
57	56	Group	[20, 544, 524, 48]	[282.0, 568.0]		
58	57	Button	[32, 544, 146, 48]	[105.0, 568.0]		|Clear Recents
55	54	Button	[32, 1482, 222, 28]	[143.0, 1496.0]		|Terms & Conditions
53	17	Splitter	[564, 0, 2, 1536]	[565.0, 768.0]	27.5390625	
30	17	Group	[566, 0, 1482, 1536]	[1307.0, 768.0]		
31	30	Group	[1458, 102, 564, 468]	[1740.0, 336.0]		
32	31	Group	[1458, 102, 564, 448]	[1740.0, 326.0]		
48	32	TabGroup	[1632, 124, 368, 80]	[1816.0, 164.0]		
52	48	RadioButton	[1632, 124, 92, 80]	[1678.0, 164.0]	1	|Drive
51	48	RadioButton	[1724, 124, 92, 80]	[1770.0, 164.0]	0	|Walk
50	48	RadioButton	[1816, 124, 92, 80]	[1862.0, 164.0]	0	|Public Transport
49	48	RadioButton	[1908, 124, 92, 80]	[1954.0, 164.0]	0	|Cycle
34	32	Group	[1490, 226, 500, 324]	[1740.0, 388.0]		
39	34	Group	[1474, 226, 532, 168]	[1740.0, 310.0]		
45	39	Group	[1490, 226, 500, 56]	[1740.0, 254.0]		
47	45	TextField	[1532, 226, 404, 56]	[1734.0, 254.0]		
46	45	Button	[1916, 226, 40, 56]	[1936.0, 254.0]		|Reorder
42	39	Group	[1490, 282, 500, 56]	[1740.0, 310.0]		
44	42	TextField	[1532, 282, 404, 56]	[1734.0, 310.0]		
43	42	Button	[1916, 282, 40, 56]	[1936.0, 310.0]		|Reorder
40	39	Group	[1490, 338, 500, 56]	[1740.0, 366.0]		
41	40	Button	[1490, 338, 500, 56]	[1740.0, 366.0]		|Add Stop
36	34	TabGroup	[1486, 428, 508, 48]	[1740.0, 452.0]		
38	36	RadioButton	[1486, 428, 254, 48]	[1613.0, 452.0]	1	|Now
37	36	RadioButton	[1740, 428, 254, 48]	[1867.0, 452.0]	0	|Plan
35	34	Button	[1490, 498, 96, 52]	[1538.0, 524.0]		|Options
33	32	Button	[1458, 102, 96, 98]	[1506.0, 151.0]		|Close
29	17	Button	[590, 1452, 96, 58]	[638.0, 1481.0]		|windy, 5 degrees
28	17	Button	[1858, 1414, 96, 96]	[1906.0, 1462.0]	Heading: 360 degrees North	|Compass
27	17	Button	[1742, 1462, 48, 48]	[1766.0, 1486.0]		|Zoom out
26	17	Button	[1790, 1462, 48, 48]	[1814.0, 1486.0]		|Zoom in
25	17	Slider	[1974, 1414, 48, 96]	[1998.0, 1462.0]	0.6666667461395264	|View Angle
20	17	Image	[0, 0, 2048, 1536]	[1024.0, 768.0]		|Map
24	20	GenericElement	[868, 162, 60, 60]	[898.0, 192.0]		|Національна академія сухопутних військ імені гетьмана Петра Сагайдачного
23	20	GenericElement	[970, 216, 60, 60]	[1000.0, 246.0]		|Стадіон
22	20	GenericElement	[1280, 834, 60, 60]	[1310.0, 864.0]		|Ukrainian Catholic University
21	20	GenericElement	[1180, 1400, 60, 60]	[1210.0, 1430.0]		|WOG
19	17	Button	[1742, 1462, 48, 48]	[1766.0, 1486.0]		|Zoom out
18	17	Button	[1790, 1462, 48, 48]	[1814.0, 1486.0]		|Zoom in
4	1	Toolbar	[0, 0, 2048, 76]	[1024.0, 38.0]		
14	4	Button	[574, 0, 72, 76]	[610.0, 38.0]		|Hide Sidebar
13	4	Button	[1486, 0, 66, 76]	[1519.0, 38.0]		|location services off
12	4	Button	[1552, 0, 70, 76]	[1587.0, 38.0]		|show map
11	4	CheckBox	[1622, 0, 80, 76]	[1662.0, 38.0]	1	|3D
10	4	CheckBox	[1702, 0, 76, 76]	[1740.0, 38.0]	0	|Look Around
9	4	CheckBox	[1778, 0, 66, 76]	[1811.0, 38.0]	1	|Directions
7	4	MenuButton	[1844, 0, 64, 76]	[1876.0, 38.0]		|New
8	7	MenuButton	[1850, 14, 52, 50]	[1876.0, 39.0]		|New
6	4	Button	[1908, 0, 66, 76]	[1941.0, 38.0]		|Share
5	4	Button	[1974, 0, 66, 76]	[2007.0, 38.0]		|account
3	1	Button	[64, 22, 28, 32]	[78.0, 38.0]		
2	1	StaticText	[646, 0, 822, 76]	[1057.0, 38.0]	Lviv — Lviv Oblast	
