id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2360, 1448]	[1180.0, 724.0]		App Store
3	1	SplitGroup	[0, 0, 2360, 1448]	[1180.0, 724.0]		
105	3	Group	[20, 104, 400, 56]	[220.0, 132.0]		
106	105	TextField	[80, 104, 288, 56]	[224.0, 132.0]		|search field
79	3	Outline	[0, 176, 440, 1160]	[220.0, 756.0]		
102	79	Row	[0, 196, 440, 72]	[220.0, 232.0]		
103	102	Cell	[20, 196, 400, 72]	[220.0, 232.0]		|Discover
104	103	Button	[0, 196, 440, 72]	[220.0, 232.0]		|Discover
99	79	Row	[0, 268, 440, 72]	[220.0, 304.0]		
100	99	Cell	[20, 268, 400, 72]	[220.0, 304.0]		|Arcade
101	100	Button	[0, 268, 440, 72]	[220.0, 304.0]		|Arcade
96	79	Row	[0, 340, 440, 72]	[220.0, 376.0]		
97	96	Cell	[20, 340, 400, 72]	[220.0, 376.0]		|Create
98	97	Button	[0, 340, 440, 72]	[220.0, 376.0]		|Create
93	79	Row	[0, 412, 440, 72]	[220.0, 448.0]		
94	93	Cell	[20, 412, 400, 72]	[220.0, 448.0]		|Work
95	94	Button	[0, 412, 440, 72]	[220.0, 448.0]		|Work
90	79	Row	[0, 484, 440, 72]	[220.0, 520.0]		
91	90	Cell	[20, 484, 400, 72]	[220.0, 520.0]		|Play
92	91	Button	[0, 484, 440, 72]	[220.0, 520.0]		|Play
87	79	Row	[0, 556, 440, 72]	[220.0, 592.0]		
88	87	Cell	[20, 556, 400, 72]	[220.0, 592.0]		|Develop
89	88	Button	[0, 556, 440, 72]	[220.0, 592.0]		|Develop
84	79	Row	[0, 628, 440, 72]	[220.0, 664.0]		
85	84	Cell	[20, 628, 400, 72]	[220.0, 664.0]		|Categories
86	85	Button	[0, 628, 440, 72]	[220.0, 664.0]		|Categories
81	79	Row	[0, 700, 440, 72]	[220.0, 736.0]		
82	81	Cell	[20, 700, 400, 72]	[220.0, 736.0]		|Updates, 5
83	82	Button	[0, 700, 440, 72]	[220.0, 736.0]		|Updates, 5
80	79	Column	[20, 176, 400, 1160]	[220.0, 756.0]		
76	3	Button	[0, 1336, 440, 112]	[220.0, 1392.0]		Mariya Hirna|Mariya Hirna
78	76	Image	[20, 1356, 72, 72]	[56.0, 1392.0]		|
77	76	StaticText	[104, 1376, 168, 32]	[188.0, 1392.0]	Mariya Hirna	
6	3	ScrollArea	[442, 218, 1918, 1230]	[1401.0, 833.0]		
11	6	List	[442, 218, 1918, 1230]	[1401.0, 833.0]		|Categories
35	11	List	[522, 254, 1758, 658]	[1401.0, 583.0]		
74	35	Group	[522, 254, 558, 94]	[801.0, 301.0]		
