id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1560, 948]	[780.0, 474.0]		Swish
5	1	SplitGroup	[0, 0, 1560, 948]	[780.0, 474.0]		
53	5	ScrollArea	[0, 104, 300, 844]	[150.0, 526.0]		
54	53	Table	[0, 104, 300, 844]	[150.0, 526.0]		
80	54	Row	[0, 104, 300, 72]	[150.0, 140.0]		
81	80	Cell	[32, 104, 236, 72]	[150.0, 140.0]		
83	81	Image	[42, 122, 34, 34]	[59.0, 139.0]		|General
82	81	StaticText	[92, 122, 180, 36]	[182.0, 140.0]	General	
76	54	Row	[0, 176, 300, 72]	[150.0, 212.0]		
77	76	Cell	[32, 176, 236, 72]	[150.0, 212.0]		
79	77	Image	[40, 196, 42, 32]	[61.0, 212.0]		|Windows
78	77	StaticText	[92, 194, 180, 36]	[182.0, 212.0]	Windows	
72	54	Row	[0, 248, 300, 72]	[150.0, 284.0]		
73	72	Cell	[32, 248, 236, 72]	[150.0, 284.0]		
75	73	Image	[40, 268, 40, 30]	[60.0, 283.0]		|Snapping
74	73	StaticText	[92, 266, 180, 36]	[182.0, 284.0]	Snapping	
68	54	Row	[0, 320, 300, 72]	[150.0, 356.0]		
69	68	Cell	[32, 320, 236, 72]	[150.0, 356.0]		
71	69	Image	[40, 340, 40, 30]	[60.0, 355.0]		|Apps
70	69	StaticText	[92, 338, 180, 36]	[182.0, 356.0]	Apps	
64	54	Row	[0, 392, 300, 72]	[150.0, 428.0]		
65	64	Cell	[32, 392, 236, 72]	[150.0, 428.0]		
67	65	Image	[40, 412, 40, 30]	[60.0, 427.0]		|Menubar
66	65	StaticText	[92, 410, 180, 36]	[182.0, 428.0]	Menubar	
60	54	Row	[0, 464, 300, 72]	[150.0, 500.0]		
61	60	Cell	[32, 464, 236, 72]	[150.0, 500.0]		
63	61	Image	[38, 482, 42, 34]	[59.0, 499.0]		|Advanced
62	61	StaticText	[92, 482, 180, 36]	[182.0, 500.0]	Advanced	
56	54	Row	[0, 536, 300, 72]	[150.0, 572.0]		
57	56	Cell	[32, 536, 236, 72]	[150.0, 572.0]		
59	57	Image	[44, 556, 32, 32]	[60.0, 572.0]		|About
58	57	StaticText	[92, 554, 180, 36]	[182.0, 572.0]	About	
