id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2880, 1628]	[1440.0, 814.0]		Untitled 1.flmg
134	1	Image	[40, 92, 64, 48]	[72.0, 116.0]		|ic big navigationbar normal 1
133	1	StaticText	[100, 102, 92, 30]	[146.0, 117.0]	Media	
132	1	Button	[40, 76, 154, 80]	[117.0, 116.0]		
131	1	Image	[208, 92, 64, 48]	[240.0, 116.0]		|ic big navigationbar normal 2
130	1	StaticText	[268, 102, 148, 30]	[342.0, 117.0]	Resources	
129	1	Button	[208, 76, 204, 80]	[310.0, 116.0]		
128	1	Image	[432, 92, 64, 48]	[464.0, 116.0]		|ic big navigationbar select 3
127	1	StaticText	[492, 102, 104, 30]	[544.0, 117.0]	Effects	
126	1	Button	[432, 76, 160, 80]	[512.0, 116.0]		
125	1	StaticText	[2356, 102, 90, 32]	[2401.0, 118.0]	Viewer	
124	1	Image	[2312, 96, 40, 40]	[2332.0, 116.0]		|ic navigationbar checker
123	1	Button	[2304, 88, 148, 56]	[2378.0, 116.0]		
122	1	Image	[2348, 80, 20, 20]	[2358.0, 90.0]		|ic checker updatetip red
121	1	StaticText	[2718, 102, 88, 32]	[2762.0, 118.0]	Export	
120	1	Image	[2678, 96, 40, 40]	[2698.0, 116.0]		|ic navigationbar export unslec
119	1	Button	[2652, 88, 188, 56]	[2746.0, 116.0]		
118	1	Image	[2586, 96, 40, 40]	[2606.0, 116.0]		|ic zhankai
117	1	StaticText	[2490, 100, 112, 32]	[2546.0, 116.0]	16:9	
116	1	Button	[2484, 88, 142, 56]	[2555.0, 116.0]		
115	1	StaticText	[1802, 180, 668, 30]	[2136.0, 195.0]		
114	1	StaticText	[1452, 776, 148, 30]	[1526.0, 791.0]	00:00:00:00	
113	1	Button	[2776, 776, 40, 40]	[2796.0, 796.0]		
112	1	StaticText	[2616, 776, 148, 30]	[2690.0, 791.0]	00:00:00:00	
111	1	Image	[1922, 444, 426, 112]	[2135.0, 500.0]		|img watermark
110	1	StaticText	[56, 184, 94, 30]	[103.0, 199.0]	Effects	
109	1	StaticText	[106, 240, 146, 30]	[179.0, 255.0]	Transitions	
108	1	Image	[60, 236, 40, 40]	[80.0, 256.0]		|ic sidebar transitions nor
