id	pid	role	visible_bbox	center	value	description
1	0	Group	[0, 0, 2400, 1632]	[1200.0, 816.0]		|
89	1	TabGroup	[160, 0, 2240, 82]	[1280.0, 41.0]		|
94	89	RadioButton	[160, 0, 512, 82]	[416.0, 41.0]	False	|What’s new - Memory usage - 141 MB
95	94	Button	[588, 12, 56, 56]	[616.0, 40.0]		|Close
92	89	RadioButton	[636, 0, 512, 82]	[892.0, 41.0]	True	|New Tab - Memory usage - 94.3 MB
93	92	Button	[1064, 12, 56, 56]	[1092.0, 40.0]		|Close
91	89	Button	[1136, 0, 56, 82]	[1164.0, 41.0]		|New Tab
90	89	PopUpButton	[2332, 0, 56, 82]	[2360.0, 41.0]		|Search tabs
77	1	Toolbar	[0, 80, 2400, 92]	[1200.0, 126.0]		|
88	77	Button	[10, 92, 68, 68]	[44.0, 126.0]		|Back
87	77	Button	[82, 92, 68, 68]	[116.0, 126.0]		|Forward
86	77	Button	[154, 92, 68, 68]	[188.0, 126.0]		|Reload
82	77	Group	[240, 92, 1812, 68]	[1146.0, 126.0]		|
85	82	Image	[250, 102, 48, 48]	[274.0, 126.0]		|Search icon
84	82	TextField	[314, 102, 1662, 48]	[1145.0, 126.0]		|Address and search bar
83	82	Button	[1980, 102, 48, 48]	[2004.0, 126.0]		|Bookmark this tab
81	77	PopUpButton	[2070, 92, 68, 68]	[2104.0, 126.0]		|Extensions
80	77	Button	[2178, 92, 68, 68]	[2212.0, 126.0]		|Side panel
79	77	Button	[2250, 92, 68, 68]	[2284.0, 126.0]		|You
78	77	PopUpButton	[2322, 92, 68, 68]	[2356.0, 126.0]		|Chrome
73	1	Toolbar	[0, 172, 2400, 68]	[1200.0, 206.0]		|Bookmarks
76	73	Button	[12, 172, 134, 56]	[79.0, 200.0]		|Gmail
75	73	Button	[162, 172, 164, 56]	[244.0, 200.0]		|YouTube
74	73	Button	[342, 172, 130, 56]	[407.0, 200.0]		|Maps
6	1	WebArea	[0, 242, 2400, 1390]	[1200.0, 937.0]		New Tab|
7	6	Group	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
8	7	Group	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
53	8	Group	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
54	53	Group	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
55	54	WebArea	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
56	55	Group	[0, 242, 2400, 128]	[1200.0, 306.0]		|
72	56	Group	[0, 242, 2, 1390]	[1.0, 937.0]		|
57	56	Group	[0, 242, 2400, 128]	[1200.0, 306.0]		|
70	57	Group	[16, 258, 1974, 96]	[1003.0, 306.0]		|
71	70	Group	[16, 260, 1914, 94]	[973.0, 307.0]		|
63	57	Group	[2048, 282, 244, 48]	[2170.0, 306.0]		|
67	63	Group	[2048, 282, 100, 48]	[2098.0, 306.0]		|
68	67	Link	[2078, 282, 70, 48]	[2113.0, 306.0]		|Gmail (opens a new tab)
69	68	StaticText	[2078, 292, 70, 30]	[2113.0, 307.0]	Gmail	|
64	63	Group	[2146, 282, 116, 48]	[2204.0, 306.0]		|
65	64	Link	[2176, 282, 86, 48]	[2219.0, 306.0]		|Search for images (opens a new tab)
66	65	StaticText	[2176, 292, 86, 30]	[2219.0, 307.0]	Images	|
58	57	Group	[2292, 258, 84, 96]	[2334.0, 306.0]		|
59	58	Group	[2292, 258, 84, 96]	[2334.0, 306.0]		|
60	59	Group	[2292, 266, 80, 80]	[2332.0, 306.0]		|
61	60	Button	[2292, 266, 80, 80]	[2332.0, 306.0]		|Google apps
62	61	Image	[2308, 282, 48, 48]	[2332.0, 306.0]		|
46	8	Group	[640, 830, 1122, 88]	[1201.0, 874.0]		|
47	46	Group	[640, 830, 1122, 88]	[1201.0, 874.0]		|
52	47	ComboBox	[640, 830, 1122, 88]	[1201.0, 874.0]		|
50	47	Group	[664, 830, 64, 88]	[696.0, 874.0]		|
51	50	Group	[664, 842, 64, 64]	[696.0, 874.0]		|
49	47	Button	[1604, 830, 52, 88]	[1630.0, 874.0]		|Search by voice
48	47	Button	[1678, 830, 52, 88]	[1704.0, 874.0]		|Search by image
14	8	Group	[848, 950, 706, 456]	[1201.0, 1178.0]		|
40	14	Group	[864, 954, 224, 224]	[976.0, 1066.0]		|Playground
45	40	Link	[864, 954, 224, 224]	[976.0, 1066.0]		|Playground
42	40	Button	[1028, 962, 56, 56]	[1056.0, 990.0]		|More actions for Playground shortcut
44	42	Group	[1028, 962, 56, 56]	[1056.0, 990.0]		|
43	42	Group	[1028, 962, 56, 56]	[1056.0, 990.0]		|
41	40	StaticText	[908, 1116, 138, 30]	[977.0, 1131.0]	Playground	|
34	14	Group	[1088, 954, 224, 224]	[1200.0, 1066.0]		|Sign In
39	34	Link	[1088, 954, 224, 224]	[1200.0, 1066.0]		|Sign In
36	34	Button	[1252, 962, 56, 56]	[1280.0, 990.0]		|More actions for Sign In shortcut
38	36	Group	[1252, 962, 56, 56]	[1280.0, 990.0]		|
37	36	Group	[1252, 962, 56, 56]	[1280.0, 990.0]		|
35	34	StaticText	[1158, 1116, 84, 30]	[1200.0, 1131.0]	Sign In	|
29	14	Group	[1312, 954, 224, 224]	[1424.0, 1066.0]		|streamlit_app · Streamlit
33	29	Link	[1312, 954, 224, 224]	[1424.0, 1066.0]		|streamlit_app · Streamlit
31	29	Button	[1476, 962, 56, 56]	[1504.0, 990.0]		|More actions for streamlit_app · Streamlit shortcut
32	31	Group	[1476, 962, 56, 56]	[1504.0, 990.0]		|
30	29	StaticText	[1336, 1116, 172, 30]	[1422.0, 1131.0]	streamlit_app · Streamlit	|
24	14	Group	[864, 1178, 224, 224]	[976.0, 1290.0]		|https://portal-doctor.eleks.com/web/paraskevanew/#/anonymous?action=spzIBWebAnonymousResetPassword&id=A5BA17B1-EF2E-47A5-93A0-66E0D025CCA9&idName=code
