id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1428, 1246]	[714.0, 623.0]		Permute
3	1	ScrollArea	[0, 0, 1428, 1246]	[714.0, 623.0]		Drop zone. There are files in the queue.
10	3	ScrollArea	[0, 44, 1428, 1146]	[714.0, 617.0]		
15	10	Unknown	[24, 68, 1380, 1178]	[714.0, 657.0]		
23	15	ScrollArea	[40, 68, 1348, 1178]	[714.0, 657.0]		
28	23	List	[40, 68, 1348, 1178]	[714.0, 657.0]		
29	28	List	[40, 124, 1348, 1122]	[714.0, 685.0]		
78	29	Group	[40, 124, 674, 316]	[377.0, 282.0]		
85	78	StaticText	[64, 148, 580, 30]	[354.0, 163.0]	547875140001	
84	78	Button	[648, 150, 40, 30]	[668.0, 165.0]		|Cancel
83	78	StaticText	[64, 186, 630, 28]	[379.0, 200.0]	3130x2075 • JPG • 3.1 MB	
82	78	Button	[64, 386, 28, 28]	[78.0, 400.0]		|Start
81	78	StaticText	[372, 388, 8, 24]	[376.0, 400.0]		
80	78	Button	[648, 384, 42, 32]	[669.0, 400.0]		|Actions
79	78	Button	[612, 384, 42, 32]	[633.0, 400.0]		|Crop
70	29	Group	[714, 124, 674, 316]	[1051.0, 282.0]		
77	70	StaticText	[738, 148, 580, 30]	[1028.0, 163.0]	547875140002	
76	70	Button	[1322, 150, 40, 30]	[1342.0, 165.0]		|Cancel
75	70	StaticText	[738, 186, 630, 28]	[1053.0, 200.0]	3130x2075 • JPG • 3.1 MB	
74	70	Button	[738, 386, 28, 28]	[752.0, 400.0]		|Start
73	70	StaticText	[1046, 388, 8, 24]	[1050.0, 400.0]		
72	70	Button	[1322, 384, 42, 32]	[1343.0, 400.0]		|Actions
71	70	Button	[1286, 384, 42, 32]	[1307.0, 400.0]		|Crop
62	29	Group	[40, 440, 674, 316]	[377.0, 598.0]		
69	62	StaticText	[64, 464, 580, 30]	[354.0, 479.0]	547875140003	
68	62	Button	[648, 466, 40, 30]	[668.0, 481.0]		|Cancel
67	62	StaticText	[64, 502, 630, 28]	[379.0, 516.0]	3130x2075 • JPG • 3.3 MB	
66	62	Button	[64, 702, 28, 28]	[78.0, 716.0]		|Start
65	62	StaticText	[372, 704, 8, 24]	[376.0, 716.0]		
64	62	Button	[648, 700, 42, 32]	[669.0, 716.0]		|Actions
63	62	Button	[612, 700, 42, 32]	[633.0, 716.0]		|Crop
54	29	Group	[714, 440, 674, 316]	[1051.0, 598.0]		
61	54	StaticText	[738, 464, 580, 30]	[1028.0, 479.0]	547875140004	
60	54	Button	[1322, 466, 40, 30]	[1342.0, 481.0]		|Cancel
59	54	StaticText	[738, 502, 630, 28]	[1053.0, 516.0]	3130x2075 • JPG • 2.9 MB	
58	54	Button	[738, 702, 28, 28]	[752.0, 716.0]		|Start
57	54	StaticText	[1046, 704, 8, 24]	[1050.0, 716.0]		
56	54	Button	[1322, 700, 42, 32]	[1343.0, 716.0]		|Actions
55	54	Button	[1286, 700, 42, 32]	[1307.0, 716.0]		|Crop
46	29	Group	[40, 756, 674, 316]	[377.0, 914.0]		
53	46	StaticText	[64, 780, 580, 30]	[354.0, 795.0]	547875140005	
52	46	Button	[648, 782, 40, 30]	[668.0, 797.0]		|Cancel
51	46	StaticText	[64, 818, 630, 28]	[379.0, 832.0]	3130x2075 • JPG • 3.2 MB	
50	46	Button	[64, 1018, 28, 28]	[78.0, 1032.0]		|Start
49	46	StaticText	[372, 1020, 8, 24]	[376.0, 1032.0]		
48	46	Button	[648, 1016, 42, 32]	[669.0, 1032.0]		|Actions
47	46	Button	[612, 1016, 42, 32]	[633.0, 1032.0]		|Crop
38	29	Group	[714, 756, 674, 316]	[1051.0, 914.0]		
45	38	StaticText	[738, 780, 580, 30]	[1028.0, 795.0]	547875140006	
44	38	Button	[1322, 782, 40, 30]	[1342.0, 797.0]		|Cancel
43	38	StaticText	[738, 818, 630, 28]	[1053.0, 832.0]	3130x2075 • JPG • 3.2 MB	
42	38	Button	[738, 1018, 28, 28]	[752.0, 1032.0]		|Start
41	38	StaticText	[1046, 1020, 8, 24]	[1050.0, 1032.0]		
40	38	Button	[1322, 1016, 42, 32]	[1343.0, 1032.0]		|Actions
39	38	Button	[1286, 1016, 42, 32]	[1307.0, 1032.0]		|Crop
34	29	Group	[40, 1072, 674, 174]	[377.0, 1159.0]		
37	34	StaticText	[64, 1096, 580, 30]	[354.0, 1111.0]	547875140007	
36	34	Button	[648, 1098, 40, 30]	[668.0, 1113.0]		|Cancel
35	34	StaticText	[64, 1134, 630, 28]	[379.0, 1148.0]	3130x2075 • JPG • 3.2 MB	
30	29	Group	[714, 1072, 674, 174]	[1051.0, 1159.0]		
33	30	StaticText	[738, 1096, 580, 30]	[1028.0, 1111.0]	547875140008	
32	30	Button	[1322, 1098, 40, 30]	[1342.0, 1113.0]		|Cancel
31	30	StaticText	[738, 1134, 630, 28]	[1053.0, 1148.0]	3130x2075 • JPG • 2.9 MB	
24	23	ScrollBar	[1356, 124, 32, 1086]	[1372.0, 667.0]	0.0	
27	24	ValueIndicator	[1364, 126, 24, 332]	[1376.0, 292.0]	0.0	
26	24	Button	[1364, 458, 24, 750]	[1376.0, 833.0]		
25	24	Button	[1364, 124, 24, 2]	[1376.0, 125.0]		
22	15	StaticText	[36, 80, 96, 32]	[84.0, 96.0]	Images	
21	15	StaticText	[140, 80, 30, 32]	[155.0, 96.0]	—	
20	15	PopUpButton	[160, 74, 234, 50]	[277.0, 99.0]	JPEG	
19	15	Button	[1354, 80, 34, 32]	[1371.0, 96.0]		|Customize Group Settings
18	15	StaticText	[642, 1226, 144, 20]	[714.0, 1236.0]	24 Conversions	
17	15	Button	[40, 1224, 24, 22]	[52.0, 1235.0]		|Start
16	15	Button	[1358, 1222, 30, 24]	[1373.0, 1234.0]		|Clear Finished Conversions
11	10	ScrollBar	[1396, 44, 32, 1146]	[1412.0, 617.0]	0.0	
14	11	ValueIndicator	[1404, 46, 24, 1044]	[1416.0, 568.0]	0.0	
13	11	Button	[1404, 1090, 24, 98]	[1416.0, 1139.0]		
12	11	Button	[1404, 44, 24, 2]	[1416.0, 45.0]		
9	3	Button	[1336, 1202, 30, 30]	[1351.0, 1217.0]		|Show History
8	3	StaticText	[644, 1206, 144, 22]	[716.0, 1217.0]	24 Conversions	
7	3	Button	[1290, 1202, 30, 30]	[1305.0, 1217.0]		|Clear Finished Conversions
6	3	Button	[1382, 1202, 30, 30]	[1397.0, 1217.0]		|Contact Support
5	3	Button	[16, 1200, 28, 32]	[30.0, 1216.0]		|Open
4	3	Button	[58, 1204, 28, 28]	[72.0, 1218.0]		|Permute's Workshop
2	1	StaticText	[654, 10, 118, 32]	[713.0, 26.0]	Permute	
