id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2200, 1280]	[1100.0, 640.0]		
90	1	Table	[20, 170, 350, 760]	[195.0, 550.0]		|Application categories
132	90	Row	[20, 170, 350, 80]	[195.0, 210.0]		
133	132	Cell	[32, 170, 326, 80]	[195.0, 210.0]		
135	133	Image	[38, 182, 32, 32]	[54.0, 198.0]		|Discover
134	133	StaticText	[88, 182, 152, 32]	[164.0, 198.0]	My Explorer	
128	90	Row	[20, 250, 350, 80]	[195.0, 290.0]		
129	128	Cell	[32, 250, 326, 80]	[195.0, 290.0]		
131	129	Image	[38, 262, 32, 32]	[54.0, 278.0]		|Favorites
130	129	StaticText	[88, 262, 118, 32]	[147.0, 278.0]	Favorites	
124	90	Row	[20, 330, 350, 80]	[195.0, 370.0]		
125	124	Cell	[32, 330, 326, 80]	[195.0, 370.0]		
127	125	Image	[38, 342, 32, 32]	[54.0, 358.0]		|OnThisMac
126	125	StaticText	[88, 342, 160, 32]	[168.0, 358.0]	On This Mac	
120	90	Row	[20, 410, 350, 80]	[195.0, 450.0]		
121	120	Cell	[32, 410, 326, 80]	[195.0, 450.0]		
123	121	Image	[38, 422, 32, 32]	[54.0, 438.0]		|Collections
122	121	StaticText	[88, 422, 144, 32]	[160.0, 438.0]	Collections	
116	90	Row	[20, 490, 350, 80]	[195.0, 530.0]		
117	116	Cell	[32, 490, 326, 80]	[195.0, 530.0]		
119	117	Image	[38, 502, 32, 32]	[54.0, 518.0]		|How Tos
118	117	StaticText	[88, 502, 110, 32]	[143.0, 518.0]	How-tos	
112	90	Row	[20, 570, 350, 80]	[195.0, 610.0]		
113	112	Cell	[32, 570, 326, 80]	[195.0, 610.0]		
115	113	Image	[38, 582, 32, 32]	[54.0, 598.0]		|Tutorials
114	113	StaticText	[88, 582, 148, 32]	[162.0, 598.0]	App Guides	
108	90	Row	[20, 650, 350, 56]	[195.0, 678.0]		
109	108	Cell	[32, 650, 326, 56]	[195.0, 678.0]		
111	109	Image	[38, 662, 32, 32]	[54.0, 678.0]		|AllApps
110	109	StaticText	[88, 662, 108, 32]	[142.0, 678.0]	All Apps	
104	90	Row	[20, 706, 350, 56]	[195.0, 734.0]		
105	104	Cell	[32, 706, 326, 56]	[195.0, 734.0]		
107	105	Image	[38, 718, 32, 32]	[54.0, 734.0]		|
106	105	StaticText	[88, 718, 116, 32]	[146.0, 734.0]	Optimize	
100	90	Row	[20, 762, 350, 56]	[195.0, 790.0]		
101	100	Cell	[32, 762, 326, 56]	[195.0, 790.0]		
103	101	Image	[38, 774, 32, 32]	[54.0, 790.0]		|
102	101	StaticText	[88, 774, 70, 32]	[123.0, 790.0]	Work	
96	90	Row	[20, 818, 350, 56]	[195.0, 846.0]		
97	96	Cell	[32, 818, 326, 56]	[195.0, 846.0]		
99	97	Image	[38, 830, 32, 32]	[54.0, 846.0]		|
98	97	StaticText	[88, 830, 88, 32]	[132.0, 846.0]	Create	
92	90	Row	[20, 874, 350, 56]	[195.0, 902.0]		
93	92	Cell	[32, 874, 326, 56]	[195.0, 902.0]		
95	93	Image	[38, 886, 32, 32]	[54.0, 902.0]		|
94	93	StaticText	[88, 886, 106, 32]	[141.0, 902.0]	Develop	
91	90	Column	[20, 170, 350, 760]	[195.0, 550.0]		
88	1	Unknown	[332, 38, 28, 32]	[346.0, 54.0]		|Forward
89	88	Image	[336, 38, 20, 32]	[346.0, 54.0]		|
86	1	Unknown	[276, 38, 28, 32]	[290.0, 54.0]		|Back
87	86	Image	[280, 38, 20, 32]	[290.0, 54.0]		|NavigationArrow
13	1	Group	[390, 10, 1800, 1260]	[1290.0, 640.0]		
14	13	ScrollArea	[460, 152, 1730, 1078]	[1325.0, 691.0]		
19	14	List	[460, 152, 1660, 1128]	[1290.0, 716.0]		|Application collection view
20	19	List	[460, 152, 1730, 1128]	[1325.0, 716.0]		|On This Mac
80	20	Group	[460, 152, 1660, 270]	[1290.0, 287.0]		
85	80	StaticText	[480, 232, 384, 80]	[672.0, 272.0]	On This Mac	
84	80	StaticText	[480, 332, 988, 32]	[974.0, 348.0]	Your Mac’s very own treasure trove. The more you install, the more you get done.	
81	80	Group	[1770, 242, 348, 60]	[1944.0, 272.0]		|Sort all apps
83	81	RadioButton	[1780, 252, 164, 40]	[1862.0, 272.0]	True	|Last Used
82	81	RadioButton	[1944, 252, 164, 40]	[2026.0, 272.0]	False	|Top Rated
71	20	Group	[460, 422, 400, 470]	[660.0, 657.0]		
72	71	Link	[490, 452, 340, 410]	[660.0, 657.0]		|ClearVPN
79	72	Image	[490, 452, 200, 200]	[590.0, 552.0]		|Application icon
78	72	StaticText	[490, 734, 128, 34]	[554.0, 751.0]	ClearVPN	
77	72	StaticText	[490, 692, 340, 36]	[660.0, 710.0]	Use an intuitive VPN	
76	72	Image	[494, 820, 32, 32]	[510.0, 836.0]		|RateAppIcon
75	72	StaticText	[528, 820, 60, 30]	[558.0, 835.0]	87%	
74	72	StaticText	[590, 820, 20, 30]	[600.0, 835.0]	•	
73	72	StaticText	[612, 820, 110, 30]	[667.0, 835.0]	Mac, iOS	
62	20	Group	[880, 422, 400, 470]	[1080.0, 657.0]		
63	62	Link	[910, 452, 340, 410]	[1080.0, 657.0]		|Almighty
70	63	Image	[910, 452, 200, 200]	[1010.0, 552.0]		|Application icon
69	63	StaticText	[910, 770, 118, 34]	[969.0, 787.0]	Almighty	
68	63	StaticText	[910, 692, 340, 72]	[1080.0, 728.0]	Unlock 50+ Mac shortcuts	
67	63	Image	[914, 820, 32, 32]	[930.0, 836.0]		|RateAppIcon
