id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1802, 1120]	[901.0, 560.0]		Bartender 5
5	1	SplitGroup	[0, 0, 1802, 1120]	[901.0, 560.0]		
62	5	StaticText	[178, 16, 160, 40]	[258.0, 36.0]	Bartender	
61	5	StaticText	[330, 10, 36, 54]	[348.0, 37.0]	5	
26	5	ScrollArea	[0, 76, 480, 1044]	[240.0, 598.0]		
27	26	Outline	[0, 76, 480, 1044]	[240.0, 598.0]		
57	27	Row	[0, 96, 480, 100]	[240.0, 146.0]		
58	57	Cell	[20, 96, 440, 100]	[240.0, 146.0]		
60	58	Image	[32, 108, 70, 74]	[67.0, 145.0]		|General
59	58	StaticText	[114, 130, 102, 32]	[165.0, 146.0]	General	
53	27	Row	[0, 196, 480, 100]	[240.0, 246.0]		
54	53	Cell	[20, 196, 440, 100]	[240.0, 246.0]		
56	54	Image	[32, 212, 70, 68]	[67.0, 246.0]		|Menu Bar Layout
55	54	StaticText	[114, 230, 198, 32]	[213.0, 246.0]	Menu Bar Items	
49	27	Row	[0, 296, 480, 100]	[240.0, 346.0]		
50	49	Cell	[20, 296, 440, 100]	[240.0, 346.0]		
52	50	Image	[32, 308, 70, 72]	[67.0, 344.0]		|Menu Bar Style
51	50	StaticText	[114, 330, 192, 32]	[210.0, 346.0]	Menu Bar Style	
45	27	Row	[0, 396, 480, 100]	[240.0, 446.0]		
46	45	Cell	[20, 396, 440, 100]	[240.0, 446.0]		
48	46	Image	[32, 412, 70, 68]	[67.0, 446.0]		|Presets
47	46	StaticText	[114, 430, 100, 32]	[164.0, 446.0]	Presets	
41	27	Row	[0, 496, 480, 100]	[240.0, 546.0]		
42	41	Cell	[20, 496, 440, 100]	[240.0, 546.0]		
44	42	Image	[32, 506, 70, 76]	[67.0, 544.0]		|Triggers
43	42	StaticText	[114, 530, 108, 32]	[168.0, 546.0]	Triggers	
37	27	Row	[0, 596, 480, 100]	[240.0, 646.0]		
38	37	Cell	[20, 596, 440, 100]	[240.0, 646.0]		
40	38	Image	[32, 612, 70, 68]	[67.0, 646.0]		|Hot Keys
39	38	StaticText	[114, 630, 106, 32]	[167.0, 646.0]	Hotkeys	
33	27	Row	[0, 696, 480, 100]	[240.0, 746.0]		
34	33	Cell	[20, 696, 440, 100]	[240.0, 746.0]		
36	34	Image	[32, 708, 70, 74]	[67.0, 745.0]		|Advanced
35	34	StaticText	[114, 730, 128, 32]	[178.0, 746.0]	Advanced	
29	27	Row	[0, 796, 480, 100]	[240.0, 846.0]		
30	29	Cell	[20, 796, 440, 100]	[240.0, 846.0]		
32	30	Image	[32, 818, 70, 58]	[67.0, 847.0]		|
31	30	StaticText	[114, 830, 80, 32]	[154.0, 846.0]	About	
28	27	Column	[20, 76, 440, 1044]	[240.0, 598.0]		
25	5	Splitter	[480, 56, 2, 1064]	[481.0, 588.0]	240.0	
24	5	StaticText	[518, 40, 132, 40]	[584.0, 60.0]	Hotkeys	
23	5	StaticText	[558, 128, 366, 32]	[741.0, 144.0]	Show hidden menu bar items:	
22	5	Unknown	[1422, 112, 300, 64]	[1572.0, 144.0]		
21	5	StaticText	[558, 240, 332, 32]	[724.0, 256.0]	Hide left application menu:	
20	5	Unknown	[1422, 224, 300, 64]	[1572.0, 256.0]		
19	5	StaticText	[558, 352, 310, 32]	[713.0, 368.0]	Show all menu bar items:	
18	5	Unknown	[1422, 336, 300, 64]	[1572.0, 368.0]		
17	5	StaticText	[558, 464, 370, 32]	[743.0, 480.0]	Quick Search menu bar items:	
16	5	Unknown	[1422, 448, 300, 64]	[1572.0, 480.0]		
15	5	StaticText	[558, 576, 240, 32]	[678.0, 592.0]	Keyboard navigate:	
14	5	Unknown	[1422, 560, 300, 64]	[1572.0, 592.0]		
13	5	StaticText	[518, 656, 310, 32]	[673.0, 672.0]	Menu bar item hotkeys:	
8	5	ScrollArea	[542, 724, 1200, 278]	[1142.0, 863.0]		
9	8	Table	[542, 724, 1200, 278]	[1142.0, 863.0]		
12	9	Column	[562, 724, 482, 278]	[803.0, 863.0]		
11	9	Column	[1044, 724, 262, 278]	[1175.0, 863.0]		
10	9	Column	[1306, 724, 416, 278]	[1514.0, 863.0]		
7	5	Button	[1238, 1030, 148, 64]	[1312.0, 1062.0]		Delete
6	5	Button	[1382, 1030, 394, 64]	[1579.0, 1062.0]		Add menu bar item hot key
2	1	Button	[94, 12, 28, 32]	[108.0, 28.0]		
3	2	Group	[94, 12, 28, 32]	[108.0, 28.0]		
4	3	Group	[94, 12, 28, 32]	[108.0, 28.0]		
