id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1752, 1540]	[876.0, 770.0]		Studies
14	1	SplitGroup	[0, 104, 1752, 1436]	[876.0, 822.0]		
80	14	ScrollArea	[2, 104, 298, 1436]	[151.0, 822.0]		
81	80	Outline	[2, 104, 298, 1436]	[151.0, 822.0]		
169	81	Row	[2, 124, 298, 50]	[151.0, 149.0]		
170	169	Cell	[22, 124, 258, 50]	[151.0, 149.0]		
171	170	StaticText	[30, 130, 266, 34]	[163.0, 147.0]	LIBRARY	
161	81	Row	[2, 174, 298, 50]	[151.0, 199.0]		
162	161	Cell	[22, 174, 258, 50]	[151.0, 199.0]		
168	162	Image	[38, 176, 40, 40]	[58.0, 196.0]		|
167	162	StaticText	[84, 178, 162, 32]	[165.0, 194.0]	All Notes	
166	162	StaticText	[246, 184, 20, 28]	[256.0, 198.0]	1	
164	162	Group	[142, 178, 126, 32]	[205.0, 194.0]		
165	164	Button	[142, 178, 126, 32]	[205.0, 194.0]		|STUDY DUE
163	162	Button	[38, 178, 40, 38]	[58.0, 197.0]		
153	81	Row	[2, 224, 298, 50]	[151.0, 249.0]		
154	153	Cell	[22, 224, 258, 50]	[151.0, 249.0]		
160	154	Image	[38, 226, 40, 40]	[58.0, 246.0]		|
159	154	StaticText	[84, 228, 174, 32]	[171.0, 244.0]	Due for Study	
158	154	StaticText	[258, 234, 8, 28]	[262.0, 248.0]		
156	154	Group	[184, 228, 84, 32]	[226.0, 244.0]		
157	156	Button	[184, 228, 84, 32]	[226.0, 244.0]		|STUDY
155	154	Button	[38, 228, 40, 38]	[58.0, 247.0]		
145	81	Row	[2, 274, 298, 50]	[151.0, 299.0]		
146	145	Cell	[22, 274, 258, 50]	[151.0, 299.0]		
152	146	Image	[38, 276, 40, 40]	[58.0, 296.0]		|
151	146	StaticText	[84, 278, 174, 32]	[171.0, 294.0]	Flagged	
150	146	StaticText	[258, 284, 8, 28]	[262.0, 298.0]		
148	146	Group	[184, 278, 84, 32]	[226.0, 294.0]		
149	148	Button	[184, 278, 84, 32]	[226.0, 294.0]		|STUDY
147	146	Button	[38, 278, 40, 38]	[58.0, 297.0]		
137	81	Row	[2, 324, 298, 50]	[151.0, 349.0]		
138	137	Cell	[22, 324, 258, 50]	[151.0, 349.0]		
144	138	Image	[38, 326, 40, 40]	[58.0, 346.0]		|
143	138	StaticText	[84, 328, 174, 32]	[171.0, 344.0]	Loose Notes	
142	138	StaticText	[258, 334, 8, 28]	[262.0, 348.0]		
140	138	Group	[184, 328, 84, 32]	[226.0, 344.0]		
141	140	Button	[184, 328, 84, 32]	[226.0, 344.0]		|STUDY
139	138	Button	[38, 328, 40, 38]	[58.0, 347.0]		
129	81	Row	[2, 374, 298, 50]	[151.0, 399.0]		
130	129	Cell	[22, 374, 258, 50]	[151.0, 399.0]		
136	130	Image	[38, 376, 40, 40]	[58.0, 396.0]		|
135	130	StaticText	[84, 378, 174, 32]	[171.0, 394.0]	Trash	
134	130	StaticText	[258, 384, 8, 28]	[262.0, 398.0]		
132	130	Group	[184, 378, 84, 32]	[226.0, 394.0]		
133	132	Button	[184, 378, 84, 32]	[226.0, 394.0]		|STUDY
