id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1770, 1000]	[885.0, 500.0]		BetterTouchTool Configuration
79	1	Button	[150, 50, 70, 34]	[185.0, 67.0]		<<<
78	1	Button	[2, 926, 76, 74]	[40.0, 963.0]		
77	1	Button	[64, 926, 76, 74]	[102.0, 963.0]		
66	1	ScrollArea	[0, 94, 370, 836]	[185.0, 512.0]		
67	66	Table	[0, 94, 370, 836]	[185.0, 512.0]		
73	67	Row	[0, 94, 370, 52]	[185.0, 120.0]		
74	73	Cell	[2, 96, 360, 48]	[182.0, 120.0]		
76	74	Image	[16, 100, 38, 38]	[35.0, 119.0]		|network
75	74	StaticText	[62, 106, 296, 28]	[210.0, 120.0]	All Apps	
69	67	Row	[0, 146, 370, 52]	[185.0, 172.0]		
70	69	Cell	[2, 148, 360, 48]	[182.0, 172.0]		
72	70	Image	[16, 152, 38, 38]	[35.0, 171.0]		|
71	70	StaticText	[62, 158, 296, 28]	[210.0, 172.0]	Finder	
68	67	Column	[0, 94, 366, 836]	[183.0, 512.0]		
57	1	Group	[370, 0, 1400, 94]	[1070.0, 47.0]		
65	57	Button	[372, 20, 80, 64]	[412.0, 52.0]		|Back
64	57	PopUpButton	[438, 28, 476, 50]	[676.0, 53.0]	 • Touch Bar	
63	57	Button	[1644, 0, 92, 96]	[1690.0, 48.0]		|action
62	57	CheckBox	[1392, 28, 236, 34]	[1510.0, 45.0]	0	Preset: Default ▾
61	57	Button	[908, 20, 298, 64]	[1057.0, 52.0]		Touch Bar Settings
58	57	RadioGroup	[1208, 26, 158, 48]	[1287.0, 50.0]	<AXUIElement 0x13f6d0650> {pid=18369}	
60	58	RadioButton	[1208, 26, 74, 48]	[1245.0, 50.0]	0	|column view
59	58	RadioButton	[1282, 26, 72, 48]	[1318.0, 50.0]	1	|list view
2	1	SplitGroup	[370, 94, 1400, 906]	[1070.0, 547.0]		
30	2	ScrollArea	[370, 94, 940, 836]	[840.0, 512.0]		
35	30	Outline	[372, 152, 1398, 778]	[1071.0, 541.0]		
50	35	Row	[372, 152, 1398, 76]	[1071.0, 190.0]		
55	50	Cell	[376, 154, 328, 72]	[540.0, 190.0]		
56	55	StaticText	[392, 166, 296, 28]	[540.0, 180.0]		
53	50	Cell	[750, 154, 334, 72]	[917.0, 190.0]		
54	53	StaticText	[822, 160, 246, 60]	[945.0, 190.0]	Two Finger Swipe Left	
51	50	Cell	[1094, 154, 676, 72]	[1432.0, 190.0]		
52	51	StaticText	[1106, 176, 664, 28]	[1438.0, 190.0]	Move/Resize:  - 	
43	35	Row	[372, 228, 1398, 76]	[1071.0, 266.0]		
48	43	Cell	[376, 230, 328, 72]	[540.0, 266.0]		
49	48	StaticText	[392, 242, 296, 30]	[540.0, 257.0]	￼ 	
46	43	Cell	[750, 230, 334, 72]	[917.0, 266.0]		
47	46	StaticText	[822, 236, 246, 60]	[945.0, 266.0]	Brightness Slider Widget	
44	43	Cell	[1094, 230, 676, 72]	[1432.0, 266.0]		
45	44	StaticText	[1106, 252, 664, 28]	[1438.0, 266.0]	Click here & select action ►	
42	35	Column	[372, 152, 338, 778]	[541.0, 541.0]		
41	35	Column	[710, 152, 380, 778]	[900.0, 541.0]		
40	35	Column	[1090, 152, 680, 778]	[1430.0, 541.0]		
36	35	Group	[372, 96, 1398, 56]	[1071.0, 124.0]		
39	36	Button	[372, 96, 338, 56]	[541.0, 124.0]		Config
38	36	Button	[710, 96, 380, 56]	[900.0, 124.0]		Trigger Name
37	36	Button	[1090, 96, 680, 56]	[1430.0, 124.0]		Assigned Action(s)
31	30	ScrollBar	[372, 898, 936, 32]	[840.0, 914.0]	0.0	
34	31	ValueIndicator	[374, 906, 602, 24]	[675.0, 918.0]	0.0	
33	31	Button	[978, 906, 330, 24]	[1143.0, 918.0]		
32	31	Button	[372, 906, 2, 24]	[373.0, 918.0]		
29	2	Button	[788, 940, 56, 56]	[816.0, 968.0]		
28	2	Button	[1224, 940, 56, 56]	[1252.0, 968.0]		
27	2	Button	[716, 940, 56, 56]	[744.0, 968.0]		
26	2	Button	[864, 940, 340, 56]	[1034.0, 968.0]		Attach additional action|Attach additional action
25	2	Image	[1326, 116, 80, 80]	[1366.0, 156.0]		|touchbar pop
24	2	StaticText	[1422, 124, 298, 64]	[1571.0, 156.0]	Touch Bar Trigger Configuration	
23	2	StaticText	[1422, 190, 326, 30]	[1585.0, 205.0]		
22	2	Button	[1636, 98, 128, 34]	[1700.0, 115.0]		
3	2	ScrollArea	[1310, 220, 460, 780]	[1540.0, 610.0]		
21	3	Button	[1320, 230, 442, 64]	[1541.0, 262.0]		Two Finger Swipe Left|drop down
20	3	Button	[1428, 292, 226, 28]	[1541.0, 306.0]		2 actions assigned +
19	3	CheckBox	[1326, 350, 422, 32]	[1537.0, 366.0]	1	Enabled / Visible on Touch Bar
18	3	TextField	[1562, 428, 134, 38]	[1629.0, 447.0]	1	
17	3	StaticText	[1324, 434, 236, 28]	[1442.0, 448.0]	Retrigger after sliding	
14	3	Incrementor	[1698, 428, 30, 44]	[1713.0, 450.0]	1.0	
16	14	Button	[1698, 428, 30, 22]	[1713.0, 439.0]		
15	14	Button	[1698, 450, 30, 22]	[1713.0, 461.0]		
13	3	StaticText	[1732, 434, 28, 28]	[1746.0, 448.0]	%	
12	3	StaticText	[1324, 500, 438, 64]	[1543.0, 532.0]	Only trigger while holding modifier keys:	
11	3	CheckBox	[1670, 586, 92, 48]	[1716.0, 610.0]	0	⌘ cmd
10	3	CheckBox	[1578, 586, 92, 48]	[1624.0, 610.0]	0	⌥ opt
9	3	CheckBox	[1486, 586, 92, 48]	[1532.0, 610.0]	0	⌃ ctrl
8	3	CheckBox	[1422, 586, 64, 48]	[1454.0, 610.0]	0	  fn
7	3	CheckBox	[1330, 586, 92, 48]	[1376.0, 610.0]	0	⇧(shift)
6	3	CheckBox	[1326, 678, 422, 56]	[1537.0, 706.0]	0	"Global gesture - works even BTT
Touch Bar is hidden."
5	3	StaticText	[1324, 752, 438, 140]	[1543.0, 822.0]	Only enable the global checkbox if you absolutely need the gesture to work on the system Touch Bar. Activating the global option will make the gestures a bit less responsive.	
4	3	StaticText	[1324, 928, 438, 64]	[1543.0, 960.0]	Execute Named Trigger after Gesture has ended:	
