id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1870, 1196]	[935.0, 598.0]		Calendar
18	1	SplitGroup	[0, 0, 1870, 1196]	[935.0, 598.0]		
68	18	SplitGroup	[0, 0, 360, 1196]	[180.0, 598.0]		
72	68	ScrollArea	[0, 76, 360, 792]	[180.0, 472.0]		
73	72	Outline	[0, 76, 360, 792]	[180.0, 472.0]		|Calendar Sources
94	73	Row	[0, 76, 360, 56]	[180.0, 104.0]		
95	94	Cell	[20, 76, 320, 56]	[180.0, 104.0]		
96	95	StaticText	[28, 90, 316, 28]	[186.0, 104.0]	iCloud	
90	73	Row	[0, 132, 360, 56]	[180.0, 160.0]		
91	90	Cell	[20, 132, 320, 56]	[180.0, 160.0]		
93	91	TextField	[80, 144, 242, 32]	[201.0, 160.0]	Home	|iCloud
92	91	CheckBox	[36, 146, 28, 28]	[50.0, 160.0]	1	
86	73	Row	[0, 188, 360, 56]	[180.0, 216.0]		
87	86	Cell	[20, 188, 320, 56]	[180.0, 216.0]		
89	87	TextField	[80, 200, 242, 32]	[201.0, 216.0]	Work	|iCloud
88	87	CheckBox	[36, 202, 28, 28]	[50.0, 216.0]	1	
83	73	Row	[0, 270, 360, 56]	[180.0, 298.0]		
84	83	Cell	[20, 270, 320, 56]	[180.0, 298.0]		
85	84	StaticText	[28, 284, 316, 28]	[186.0, 298.0]	Other	|Other
79	73	Row	[0, 326, 360, 56]	[180.0, 354.0]		
80	79	Cell	[20, 326, 320, 56]	[180.0, 354.0]		
82	80	StaticText	[80, 338, 242, 32]	[201.0, 354.0]	Birthdays	|Other
81	80	CheckBox	[36, 340, 28, 28]	[50.0, 354.0]	1	
75	73	Row	[0, 382, 360, 56]	[180.0, 410.0]		
76	75	Cell	[20, 382, 320, 56]	[180.0, 410.0]		
78	76	StaticText	[80, 394, 242, 32]	[201.0, 410.0]	Siri Suggestions	|Other
77	76	CheckBox	[36, 396, 28, 28]	[50.0, 410.0]	1	
74	73	Column	[20, 76, 320, 792]	[180.0, 472.0]		
71	68	StaticText	[0, 898, 360, 32]	[180.0, 914.0]	February 2024	
70	68	Button	[26, 902, 20, 28]	[36.0, 916.0]		|previous month
69	68	Button	[320, 902, 20, 28]	[330.0, 916.0]		|next month
67	18	Splitter	[360, 76, 2, 1120]	[361.0, 636.0]	180.0	
19	18	Group	[362, 76, 1508, 1120]	[1116.0, 636.0]	2024-02-05 23:06:03 +0000	|Month Calendar Area
24	19	Grid	[362, 76, 1508, 1120]	[1116.0, 636.0]		
66	24	List	[362, 236, 216, 160]	[470.0, 316.0]		Monday, 29 January
65	24	List	[578, 236, 216, 160]	[686.0, 316.0]		Tuesday, 30 January
64	24	List	[794, 236, 216, 160]	[902.0, 316.0]		Wednesday, 31 January
63	24	List	[1010, 236, 216, 160]	[1118.0, 316.0]		Thursday, 1 February
62	24	List	[1226, 236, 216, 160]	[1334.0, 316.0]		Friday, 2 February
61	24	List	[1442, 236, 214, 160]	[1549.0, 316.0]		Saturday, 3 February
60	24	List	[1656, 236, 214, 160]	[1763.0, 316.0]		Sunday, 4 February
59	24	List	[362, 396, 216, 160]	[470.0, 476.0]		Monday, 5 February
58	24	List	[578, 396, 216, 160]	[686.0, 476.0]		Today, Tuesday, 6 February
57	24	List	[794, 396, 216, 160]	[902.0, 476.0]		Wednesday, 7 February
56	24	List	[1010, 396, 216, 160]	[1118.0, 476.0]		Thursday, 8 February
55	24	List	[1226, 396, 216, 160]	[1334.0, 476.0]		Friday, 9 February
54	24	List	[1442, 396, 214, 160]	[1549.0, 476.0]		Saturday, 10 February
53	24	List	[1656, 396, 214, 160]	[1763.0, 476.0]		Sunday, 11 February
52	24	List	[362, 556, 216, 160]	[470.0, 636.0]		Monday, 12 February
51	24	List	[578, 556, 216, 160]	[686.0, 636.0]		Tuesday, 13 February
50	24	List	[794, 556, 216, 160]	[902.0, 636.0]		Wednesday, 14 February
49	24	List	[1010, 556, 216, 160]	[1118.0, 636.0]		Thursday, 15 February
48	24	List	[1226, 556, 216, 160]	[1334.0, 636.0]		Friday, 16 February
47	24	List	[1442, 556, 214, 160]	[1549.0, 636.0]		Saturday, 17 February
46	24	List	[1656, 556, 214, 160]	[1763.0, 636.0]		Sunday, 18 February
45	24	List	[362, 716, 216, 160]	[470.0, 796.0]		Monday, 19 February
44	24	List	[578, 716, 216, 160]	[686.0, 796.0]		Tuesday, 20 February
43	24	List	[794, 716, 216, 160]	[902.0, 796.0]		Wednesday, 21 February
42	24	List	[1010, 716, 216, 160]	[1118.0, 796.0]		Thursday, 22 February
41	24	List	[1226, 716, 216, 160]	[1334.0, 796.0]		Friday, 23 February
40	24	List	[1442, 716, 214, 160]	[1549.0, 796.0]		Saturday, 24 February
39	24	List	[1656, 716, 214, 160]	[1763.0, 796.0]		Sunday, 25 February
38	24	List	[362, 876, 216, 160]	[470.0, 956.0]		Monday, 26 February
37	24	List	[578, 876, 216, 160]	[686.0, 956.0]		Tuesday, 27 February
36	24	List	[794, 876, 216, 160]	[902.0, 956.0]		Wednesday, 28 February
35	24	List	[1010, 876, 216, 160]	[1118.0, 956.0]		Thursday, 29 February
34	24	List	[1226, 876, 216, 160]	[1334.0, 956.0]		Friday, 1 March
33	24	List	[1442, 876, 214, 160]	[1549.0, 956.0]		Saturday, 2 March
32	24	List	[1656, 876, 214, 160]	[1763.0, 956.0]		Sunday, 3 March
31	24	List	[362, 1036, 216, 160]	[470.0, 1116.0]		Monday, 4 March
30	24	List	[578, 1036, 216, 160]	[686.0, 1116.0]		Tuesday, 5 March
29	24	List	[794, 1036, 216, 160]	[902.0, 1116.0]		Wednesday, 6 March
28	24	List	[1010, 1036, 216, 160]	[1118.0, 1116.0]		Thursday, 7 March
27	24	List	[1226, 1036, 216, 160]	[1334.0, 1116.0]		Friday, 8 March
26	24	List	[1442, 1036, 214, 160]	[1549.0, 1116.0]		Saturday, 9 March
25	24	List	[1656, 1036, 214, 160]	[1763.0, 1116.0]		Sunday, 10 March
20	19	Group	[1624, 104, 226, 48]	[1737.0, 128.0]		
23	20	Button	[1624, 104, 50, 48]	[1649.0, 128.0]		|previous month
22	20	Button	[1674, 104, 128, 48]	[1738.0, 128.0]		|Today
21	20	Button	[1802, 104, 48, 48]	[1826.0, 128.0]		|next month
3	1	Toolbar	[0, 0, 1870, 76]	[935.0, 38.0]		
14	3	Group	[152, 0, 134, 76]	[219.0, 38.0]		
15	14	RadioGroup	[158, 14, 122, 50]	[219.0, 39.0]	<AXUIElement 0x13b06fd10> {pid=64679}	|Calendars
17	15	RadioButton	[158, 14, 60, 50]	[188.0, 39.0]	1	|Calendars
16	15	RadioButton	[218, 14, 62, 50]	[249.0, 39.0]	0	|Inbox
13	3	Button	[370, 0, 92, 76]	[416.0, 38.0]		|Add Event
7	3	Group	[848, 0, 534, 76]	[1115.0, 38.0]		
8	7	RadioGroup	[854, 14, 522, 50]	[1115.0, 39.0]	<AXUIElement 0x13b070030> {pid=64679}	|View Switcher
12	8	RadioButton	[854, 14, 132, 50]	[920.0, 39.0]	0	|Day
11	8	RadioButton	[986, 14, 130, 50]	[1051.0, 39.0]	0	|Week
10	8	RadioButton	[1116, 14, 130, 50]	[1181.0, 39.0]	1	|Month
9	8	RadioButton	[1246, 14, 130, 50]	[1311.0, 39.0]	0	|Year
4	3	Group	[1446, 0, 416, 76]	[1654.0, 38.0]		
5	4	TextField	[1452, 14, 404, 50]	[1654.0, 39.0]		|Search
6	5	Button	[1456, 16, 50, 44]	[1481.0, 38.0]		|Search
2	1	Button	[64, 22, 28, 32]	[78.0, 38.0]		
