id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2360, 1448]	[1180.0, 724.0]		App Store
3	1	SplitGroup	[0, 0, 2360, 1448]	[1180.0, 724.0]		
94	3	Group	[20, 104, 400, 56]	[220.0, 132.0]		
95	94	TextField	[80, 104, 288, 56]	[224.0, 132.0]		|search field
68	3	Outline	[0, 176, 440, 1160]	[220.0, 756.0]		
91	68	Row	[0, 196, 440, 72]	[220.0, 232.0]		
92	91	Cell	[20, 196, 400, 72]	[220.0, 232.0]		|Discover
93	92	Button	[0, 196, 440, 72]	[220.0, 232.0]		|Discover
88	68	Row	[0, 268, 440, 72]	[220.0, 304.0]		
89	88	Cell	[20, 268, 400, 72]	[220.0, 304.0]		|Arcade
90	89	Button	[0, 268, 440, 72]	[220.0, 304.0]		|Arcade
85	68	Row	[0, 340, 440, 72]	[220.0, 376.0]		
86	85	Cell	[20, 340, 400, 72]	[220.0, 376.0]		|Create
87	86	Button	[0, 340, 440, 72]	[220.0, 376.0]		|Create
82	68	Row	[0, 412, 440, 72]	[220.0, 448.0]		
83	82	Cell	[20, 412, 400, 72]	[220.0, 448.0]		|Work
84	83	Button	[0, 412, 440, 72]	[220.0, 448.0]		|Work
79	68	Row	[0, 484, 440, 72]	[220.0, 520.0]		
80	79	Cell	[20, 484, 400, 72]	[220.0, 520.0]		|Play
81	80	Button	[0, 484, 440, 72]	[220.0, 520.0]		|Play
76	68	Row	[0, 556, 440, 72]	[220.0, 592.0]		
77	76	Cell	[20, 556, 400, 72]	[220.0, 592.0]		|Develop
78	77	Button	[0, 556, 440, 72]	[220.0, 592.0]		|Develop
73	68	Row	[0, 628, 440, 72]	[220.0, 664.0]		
74	73	Cell	[20, 628, 400, 72]	[220.0, 664.0]		|Categories
75	74	Button	[0, 628, 440, 72]	[220.0, 664.0]		|Categories
70	68	Row	[0, 700, 440, 72]	[220.0, 736.0]		
71	70	Cell	[20, 700, 400, 72]	[220.0, 736.0]		|Updates, 5
72	71	Button	[0, 700, 440, 72]	[220.0, 736.0]		|Updates, 5
69	68	Column	[20, 176, 400, 1160]	[220.0, 756.0]		
65	3	Button	[0, 1336, 440, 112]	[220.0, 1392.0]		Mariya Hirna|Mariya Hirna
67	65	Image	[20, 1356, 72, 72]	[56.0, 1392.0]		|
66	65	StaticText	[104, 1376, 168, 32]	[188.0, 1392.0]	Mariya Hirna	
5	3	ScrollArea	[442, 0, 1918, 1448]	[1401.0, 724.0]		
10	5	List	[442, 0, 1918, 1448]	[1401.0, 724.0]		|Arcade
58	10	List	[522, 0, 1758, 988]	[1401.0, 494.0]		
59	58	Unknown	[522, 0, 1758, 988]	[1401.0, 494.0]		
