id	pid	role	visible_bbox	center	value	description
1	0	Group	[0, 0, 2400, 1632]	[1200.0, 816.0]		|
212	1	TabGroup	[160, 0, 2240, 82]	[1280.0, 41.0]		|
217	212	RadioButton	[160, 0, 512, 82]	[416.0, 41.0]	False	|What’s new - Memory usage - 153 MB
218	217	Button	[588, 12, 56, 56]	[616.0, 40.0]		|Close
215	212	RadioButton	[636, 0, 512, 82]	[892.0, 41.0]	True	|miyazaki hayao – Пошук Google - Memory usage - 213 MB
216	215	Button	[1064, 12, 56, 56]	[1092.0, 40.0]		|Close
214	212	Button	[1136, 0, 56, 82]	[1164.0, 41.0]		|New Tab
213	212	PopUpButton	[2332, 0, 56, 82]	[2360.0, 41.0]		|Search tabs
200	1	Toolbar	[0, 80, 2400, 92]	[1200.0, 126.0]		|
211	200	Button	[10, 92, 68, 68]	[44.0, 126.0]		|Back
210	200	Button	[82, 92, 68, 68]	[116.0, 126.0]		|Forward
209	200	Button	[154, 92, 68, 68]	[188.0, 126.0]		|Reload
205	200	Group	[240, 92, 1812, 68]	[1146.0, 126.0]		|
208	205	PopUpButton	[250, 102, 48, 48]	[274.0, 126.0]		|View site information
207	205	TextField	[314, 102, 1662, 48]	[1145.0, 126.0]	google.com/search?sca_esv=e1cf12f9f09085f6&rlz=1C5GCEM_enCZ1096&q=miyazaki+hayao&tbm=isch&source=lnms&sa=X&ved=2ahUKEwjB4NG_-ZaEAxU3gv0HHfXxB5UQ0pQJegQIDRAB&biw=1200&bih=695&dpr=2	|Address and search bar
206	205	Button	[1980, 102, 48, 48]	[2004.0, 126.0]		|Bookmark this tab
204	200	PopUpButton	[2070, 92, 68, 68]	[2104.0, 126.0]		|Extensions
203	200	Button	[2178, 92, 68, 68]	[2212.0, 126.0]		|Side panel
202	200	Button	[2250, 92, 68, 68]	[2284.0, 126.0]		|You
201	200	PopUpButton	[2322, 92, 68, 68]	[2356.0, 126.0]		|Chrome
196	1	Toolbar	[0, 172, 2400, 68]	[1200.0, 206.0]		|Bookmarks
199	196	Button	[12, 172, 134, 56]	[79.0, 200.0]		|Gmail
198	196	Button	[162, 172, 164, 56]	[244.0, 200.0]		|YouTube
197	196	Button	[342, 172, 130, 56]	[407.0, 200.0]		|Maps
6	1	WebArea	[0, 242, 2400, 1390]	[1200.0, 937.0]		miyazaki hayao – Пошук Google|
7	6	Group	[0, 242, 2400, 1390]	[1200.0, 937.0]		|
195	7	Group	[0, 242, 2, 2]	[1.0, 243.0]		|
164	7	Group	[0, 242, 2400, 150]	[1200.0, 317.0]		|
193	164	Heading	[0, 276, 2, 4]	[1.0, 278.0]		Посилання для спеціальних можливостей|
194	193	StaticText	[0, 276, 2, 4]	[1.0, 278.0]	Посилання для спеціальних можливостей	|
165	164	Group	[0, 282, 2400, 104]	[1200.0, 334.0]		|
166	165	Group	[0, 294, 2400, 92]	[1200.0, 340.0]		|
179	166	Group	[0, 294, 1704, 92]	[852.0, 340.0]		|
180	179	Group	[238, 294, 1466, 92]	[971.0, 340.0]		|
190	180	Group	[506, 346, 1198, 40]	[1105.0, 366.0]		|
191	190	Link	[0, 302, 286, 82]	[143.0, 343.0]		|Перейти на домашню сторінку Google
192	191	Image	[50, 310, 180, 68]	[140.0, 344.0]		|
189	180	ComboBox	[362, 306, 1068, 68]	[896.0, 340.0]	miyazaki hayao	|Пошук
186	180	Button	[1430, 296, 88, 88]	[1474.0, 340.0]		|Скористайтеся голосовим пошуком
187	186	Group	[1454, 316, 48, 48]	[1478.0, 340.0]		|
188	187	Image	[1454, 316, 48, 48]	[1478.0, 340.0]		|
184	180	Button	[1518, 296, 88, 88]	[1562.0, 340.0]		|Пошук за зображенням
185	184	Image	[1542, 316, 48, 48]	[1566.0, 340.0]		|
181	180	Button	[1614, 296, 88, 88]	[1658.0, 340.0]		|Пошук Google
182	181	Group	[1622, 316, 48, 48]	[1646.0, 340.0]		|
183	182	Image	[1622, 316, 48, 48]	[1646.0, 340.0]		|
175	166	Group	[1980, 300, 96, 80]	[2028.0, 340.0]		|
176	175	Group	[1980, 300, 80, 80]	[2020.0, 340.0]		|
177	176	Button	[1980, 300, 80, 80]	[2020.0, 340.0]		|Швидкі налаштування
178	177	Image	[1996, 316, 48, 48]	[2020.0, 340.0]		|
167	166	Group	[2008, 292, 392, 96]	[2204.0, 340.0]		|
168	167	Group	[2072, 292, 320, 96]	[2232.0, 340.0]		|
171	168	Group	[2072, 292, 96, 96]	[2120.0, 340.0]		|
172	171	Group	[2080, 300, 80, 80]	[2120.0, 340.0]		|
173	172	Button	[2080, 300, 80, 80]	[2120.0, 340.0]		|Додатки Google
174	173	Image	[2096, 316, 48, 48]	[2120.0, 340.0]		|
169	168	Link	[2184, 304, 192, 72]	[2280.0, 340.0]		|Увійти
170	169	StaticText	[2236, 322, 90, 36]	[2281.0, 340.0]	Увійти	|
8	7	Group	[0, 372, 2400, 1260]	[1200.0, 1002.0]		|
143	8	Group	[0, 386, 1680, 144]	[840.0, 458.0]		|
146	143	Group	[0, 386, 1334, 144]	[667.0, 458.0]		|
162	146	Heading	[320, 424, 2, 2]	[321.0, 425.0]		Фільтри й теми|
163	162	StaticText	[320, 424, 2, 2]	[321.0, 425.0]	Фільтри й теми	|
159	146	Link	[320, 418, 132, 80]	[386.0, 458.0]		|Усі
161	159	Image	[340, 440, 38, 36]	[359.0, 458.0]		|
160	159	StaticText	[386, 440, 38, 36]	[405.0, 458.0]	Усі	|
157	146	Group	[464, 418, 222, 80]	[575.0, 458.0]		|
158	157	StaticText	[490, 440, 166, 36]	[573.0, 458.0]	Зображення	|
155	146	Link	[696, 418, 156, 80]	[774.0, 458.0]		|Новини
156	155	StaticText	[722, 440, 100, 36]	[772.0, 458.0]	Новини	|
153	146	Link	[864, 418, 130, 80]	[929.0, 458.0]		|Відео
154	153	StaticText	[890, 440, 74, 36]	[927.0, 458.0]	Відео	|
151	146	Link	[1004, 418, 136, 80]	[1072.0, 458.0]		|Карти
152	151	StaticText	[1030, 440, 80, 36]	[1070.0, 458.0]	Карти	|
147	146	PopUpButton	[1152, 386, 182, 128]	[1243.0, 450.0]		Більше фільтрів|
148	147	Group	[1152, 418, 170, 80]	[1237.0, 458.0]		|Більше фільтрів
150	148	Image	[1170, 442, 32, 32]	[1186.0, 458.0]		|
149	148	StaticText	[1202, 440, 90, 36]	[1247.0, 458.0]	Більше	|
144	143	Group	[1462, 398, 202, 120]	[1563.0, 458.0]		|
145	144	PopUpButton	[1462, 418, 202, 80]	[1563.0, 458.0]		Інструменти|
137	8	Group	[2066, 386, 310, 144]	[2221.0, 458.0]		|
138	137	PopUpButton	[2066, 418, 310, 82]	[2221.0, 459.0]		Безпечний пошук|
139	138	Group	[2086, 434, 282, 50]	[2227.0, 459.0]		|
140	139	Group	[2086, 434, 280, 50]	[2226.0, 459.0]		|
142	140	StaticText	[2086, 440, 232, 34]	[2202.0, 457.0]	Безпечний пошук	|
141	140	Image	[2326, 436, 40, 42]	[2346.0, 457.0]		|
103	8	Group	[0, 530, 2400, 162]	[1200.0, 611.0]		|
104	103	Group	[0, 564, 2400, 128]	[1200.0, 628.0]		|
105	104	Group	[0, 564, 2400, 128]	[1200.0, 628.0]		|
