id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1560, 948]	[780.0, 474.0]		Swish
5	1	SplitGroup	[0, 0, 1560, 948]	[780.0, 474.0]		
43	5	ScrollArea	[0, 104, 300, 844]	[150.0, 526.0]		
44	43	Table	[0, 104, 300, 844]	[150.0, 526.0]		
70	44	Row	[0, 104, 300, 72]	[150.0, 140.0]		
71	70	Cell	[32, 104, 236, 72]	[150.0, 140.0]		
73	71	Image	[42, 122, 34, 34]	[59.0, 139.0]		|General
72	71	StaticText	[92, 122, 180, 36]	[182.0, 140.0]	General	
66	44	Row	[0, 176, 300, 72]	[150.0, 212.0]		
67	66	Cell	[32, 176, 236, 72]	[150.0, 212.0]		
69	67	Image	[40, 196, 42, 32]	[61.0, 212.0]		|Windows
68	67	StaticText	[92, 194, 180, 36]	[182.0, 212.0]	Windows	
62	44	Row	[0, 248, 300, 72]	[150.0, 284.0]		
63	62	Cell	[32, 248, 236, 72]	[150.0, 284.0]		
65	63	Image	[40, 268, 40, 30]	[60.0, 283.0]		|Snapping
64	63	StaticText	[92, 266, 180, 36]	[182.0, 284.0]	Snapping	
58	44	Row	[0, 320, 300, 72]	[150.0, 356.0]		
59	58	Cell	[32, 320, 236, 72]	[150.0, 356.0]		
61	59	Image	[40, 340, 40, 30]	[60.0, 355.0]		|Apps
60	59	StaticText	[92, 338, 180, 36]	[182.0, 356.0]	Apps	
54	44	Row	[0, 392, 300, 72]	[150.0, 428.0]		
55	54	Cell	[32, 392, 236, 72]	[150.0, 428.0]		
57	55	Image	[40, 412, 40, 30]	[60.0, 427.0]		|Menubar
56	55	StaticText	[92, 410, 180, 36]	[182.0, 428.0]	Menubar	
50	44	Row	[0, 464, 300, 72]	[150.0, 500.0]		
51	50	Cell	[32, 464, 236, 72]	[150.0, 500.0]		
53	51	Image	[38, 482, 42, 34]	[59.0, 499.0]		|Advanced
52	51	StaticText	[92, 482, 180, 36]	[182.0, 500.0]	Advanced	
46	44	Row	[0, 536, 300, 72]	[150.0, 572.0]		
47	46	Cell	[32, 536, 236, 72]	[150.0, 572.0]		
49	47	Image	[44, 556, 32, 32]	[60.0, 572.0]		|About
48	47	StaticText	[92, 554, 180, 36]	[182.0, 572.0]	About	
