id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2048, 1536]	[1024.0, 768.0]		Lviv — Lviv Oblast
39	1	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
40	39	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		
66	40	Group	[0, 0, 2048, 1536]	[1024.0, 768.0]		|
52	40	Group	[0, 0, 564, 1536]	[282.0, 768.0]		
65	52	TextField	[30, 74, 504, 60]	[282.0, 104.0]	ukrainian catho	
54	52	Group	[0, 154, 564, 1382]	[282.0, 845.0]		|Locations
64	54	Heading	[20, 154, 524, 48]	[282.0, 178.0]		|Favourites
63	54	StaticText	[20, 202, 524, 72]	[282.0, 238.0]		|Home, Add
62	54	StaticText	[20, 274, 524, 72]	[282.0, 310.0]		|Work, Add
61	54	Heading	[20, 346, 524, 48]	[282.0, 370.0]		|My Guides
59	54	Group	[20, 394, 524, 30]	[282.0, 409.0]		
60	59	Button	[32, 394, 152, 30]	[108.0, 409.0]		| Add Guide
58	54	Heading	[20, 424, 524, 48]	[282.0, 448.0]		|Recents
57	54	StaticText	[20, 472, 524, 72]	[282.0, 508.0]		|Ukrainian Catholic University, Kozelnytska Street, 2А, Lviv
55	54	Group	[20, 544, 524, 48]	[282.0, 568.0]		
56	55	Button	[32, 544, 146, 48]	[105.0, 568.0]		|Clear Recents
53	52	Button	[32, 1482, 222, 28]	[143.0, 1496.0]		|Terms & Conditions
51	40	Splitter	[564, 0, 2, 1536]	[565.0, 768.0]	27.5390625	
50	40	Group	[566, 0, 1482, 1536]	[1307.0, 768.0]		
49	40	Button	[590, 1452, 96, 58]	[638.0, 1481.0]		|windy, 5 degrees
48	40	Button	[1926, 1414, 96, 96]	[1974.0, 1462.0]	Heading: 0 degrees North	|Compass
47	40	Button	[1810, 1462, 48, 48]	[1834.0, 1486.0]		|Zoom out
46	40	Button	[1858, 1462, 48, 48]	[1882.0, 1486.0]		|Zoom in
43	40	Image	[0, 0, 2048, 1536]	[1024.0, 768.0]		|Map
45	43	GenericElement	[966, 50, 60, 60]	[996.0, 80.0]		|Стадіон
44	43	GenericElement	[1278, 840, 60, 60]	[1308.0, 870.0]		|Ukrainian Catholic University
42	40	Button	[1810, 1462, 48, 48]	[1834.0, 1486.0]		|Zoom out
41	40	Button	[1858, 1462, 48, 48]	[1882.0, 1486.0]		|Zoom in
28	1	Toolbar	[0, 0, 2048, 76]	[1024.0, 38.0]		
38	28	Button	[574, 0, 72, 76]	[610.0, 38.0]		|Hide Sidebar
37	28	Button	[1486, 0, 66, 76]	[1519.0, 38.0]		|location services off
36	28	Button	[1552, 0, 70, 76]	[1587.0, 38.0]		|show map
35	28	CheckBox	[1622, 0, 80, 76]	[1662.0, 38.0]	0	|3D
34	28	CheckBox	[1702, 0, 76, 76]	[1740.0, 38.0]	0	|Look Around
33	28	CheckBox	[1778, 0, 66, 76]	[1811.0, 38.0]	0	|Directions
31	28	MenuButton	[1844, 0, 64, 76]	[1876.0, 38.0]		|New
32	31	MenuButton	[1850, 14, 52, 50]	[1876.0, 39.0]		|New
30	28	Button	[1908, 0, 66, 76]	[1941.0, 38.0]		|Share
29	28	Button	[1974, 0, 66, 76]	[2007.0, 38.0]		|account
27	1	Button	[64, 22, 28, 32]	[78.0, 38.0]		
26	1	StaticText	[646, 0, 822, 76]	[1057.0, 38.0]	Lviv — Lviv Oblast	
2	1	Popover	[544, 384, 704, 800]	[896.0, 784.0]		|
3	2	Group	[570, 410, 652, 748]	[896.0, 784.0]		
4	3	Group	[570, 410, 652, 748]	[896.0, 784.0]		
5	4	Group	[570, 410, 652, 748]	[896.0, 784.0]		
8	5	Group	[570, 410, 652, 1124]	[896.0, 972.0]		
25	8	StaticText	[624, 442, 384, 104]	[816.0, 494.0]		|Ukrainian Catholic University
24	8	StaticText	[624, 546, 520, 32]	[884.0, 562.0]		|Український Католицький Університет
23	8	TextArea	[624, 582, 242, 28]	[745.0, 596.0]	Colleges & Universities	
22	8	Button	[618, 642, 272, 84]	[754.0, 684.0]		|Directions ￼ 9h 18m
21	8	Button	[902, 642, 272, 84]	[1038.0, 684.0]		|Create Route from here
20	8	StaticText	[624, 764, 98, 38]	[673.0, 783.0]		|Details
19	8	Button	[1128, 762, 46, 48]	[1151.0, 786.0]		|Edit
12	8	Group	[618, 822, 556, 456]	[896.0, 1050.0]		
18	12	StaticText	[650, 846, 492, 32]	[896.0, 862.0]		|Phone
17	12	TextArea	[650, 878, 492, 36]	[896.0, 896.0]	+380 (32) 240 99 40	
16	12	StaticText	[650, 962, 492, 32]	[896.0, 978.0]		|Website
15	12	TextArea	[650, 994, 492, 36]	[896.0, 1012.0]	ucu.edu.ua	
14	12	StaticText	[650, 1078, 412, 32]	[856.0, 1094.0]		|Address
13	12	TextArea	[650, 1110, 412, 144]	[856.0, 1182.0]	"Kozelnytska Street, 2А
Lviv, Lviv Oblast
79026
Ukraine"	
9	8	Group	[618, 1310, 556, 192]	[896.0, 1406.0]		
11	9	StaticText	[718, 1342, 424, 32]	[930.0, 1358.0]		|Report an Issue
10	9	StaticText	[718, 1438, 424, 32]	[930.0, 1454.0]		|Add to Favourites
6	5	Group	[1126, 410, 96, 104]	[1174.0, 462.0]		
7	6	Button	[1142, 442, 48, 48]	[1166.0, 466.0]		|more
