id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2200, 1280]	[1100.0, 640.0]		
111	1	Table	[20, 170, 350, 760]	[195.0, 550.0]		|Application categories
153	111	Row	[20, 170, 350, 80]	[195.0, 210.0]		
154	153	Cell	[32, 170, 326, 80]	[195.0, 210.0]		
156	154	Image	[38, 182, 32, 32]	[54.0, 198.0]		|Discover
155	154	StaticText	[88, 182, 152, 32]	[164.0, 198.0]	My Explorer	
149	111	Row	[20, 250, 350, 80]	[195.0, 290.0]		
150	149	Cell	[32, 250, 326, 80]	[195.0, 290.0]		
152	150	Image	[38, 262, 32, 32]	[54.0, 278.0]		|Favorites
151	150	StaticText	[88, 262, 118, 32]	[147.0, 278.0]	Favorites	
145	111	Row	[20, 330, 350, 80]	[195.0, 370.0]		
146	145	Cell	[32, 330, 326, 80]	[195.0, 370.0]		
148	146	Image	[38, 342, 32, 32]	[54.0, 358.0]		|OnThisMac
147	146	StaticText	[88, 342, 160, 32]	[168.0, 358.0]	On This Mac	
141	111	Row	[20, 410, 350, 80]	[195.0, 450.0]		
142	141	Cell	[32, 410, 326, 80]	[195.0, 450.0]		
144	142	Image	[38, 422, 32, 32]	[54.0, 438.0]		|Collections
143	142	StaticText	[88, 422, 144, 32]	[160.0, 438.0]	Collections	
137	111	Row	[20, 490, 350, 80]	[195.0, 530.0]		
138	137	Cell	[32, 490, 326, 80]	[195.0, 530.0]		
140	138	Image	[38, 502, 32, 32]	[54.0, 518.0]		|How Tos
139	138	StaticText	[88, 502, 110, 32]	[143.0, 518.0]	How-tos	
133	111	Row	[20, 570, 350, 80]	[195.0, 610.0]		
134	133	Cell	[32, 570, 326, 80]	[195.0, 610.0]		
136	134	Image	[38, 582, 32, 32]	[54.0, 598.0]		|Tutorials
135	134	StaticText	[88, 582, 148, 32]	[162.0, 598.0]	App Guides	
129	111	Row	[20, 650, 350, 56]	[195.0, 678.0]		
130	129	Cell	[32, 650, 326, 56]	[195.0, 678.0]		
132	130	Image	[38, 662, 32, 32]	[54.0, 678.0]		|AllApps
131	130	StaticText	[88, 662, 108, 32]	[142.0, 678.0]	All Apps	
125	111	Row	[20, 706, 350, 56]	[195.0, 734.0]		
126	125	Cell	[32, 706, 326, 56]	[195.0, 734.0]		
128	126	Image	[38, 718, 32, 32]	[54.0, 734.0]		|
127	126	StaticText	[88, 718, 116, 32]	[146.0, 734.0]	Optimize	
121	111	Row	[20, 762, 350, 56]	[195.0, 790.0]		
122	121	Cell	[32, 762, 326, 56]	[195.0, 790.0]		
124	122	Image	[38, 774, 32, 32]	[54.0, 790.0]		|
123	122	StaticText	[88, 774, 70, 32]	[123.0, 790.0]	Work	
117	111	Row	[20, 818, 350, 56]	[195.0, 846.0]		
118	117	Cell	[32, 818, 326, 56]	[195.0, 846.0]		
120	118	Image	[38, 830, 32, 32]	[54.0, 846.0]		|
119	118	StaticText	[88, 830, 88, 32]	[132.0, 846.0]	Create	
113	111	Row	[20, 874, 350, 56]	[195.0, 902.0]		
114	113	Cell	[32, 874, 326, 56]	[195.0, 902.0]		
116	114	Image	[38, 886, 32, 32]	[54.0, 902.0]		|
115	114	StaticText	[88, 886, 106, 32]	[141.0, 902.0]	Develop	
112	111	Column	[20, 170, 350, 760]	[195.0, 550.0]		
109	1	Unknown	[332, 38, 28, 32]	[346.0, 54.0]		|Forward
110	109	Image	[336, 38, 20, 32]	[346.0, 54.0]		|
107	1	Unknown	[276, 38, 28, 32]	[290.0, 54.0]		|Back
108	107	Image	[280, 38, 20, 32]	[290.0, 54.0]		|NavigationArrow
13	1	Group	[390, 10, 1800, 1260]	[1290.0, 640.0]		
14	13	ScrollArea	[460, 152, 1730, 1058]	[1325.0, 681.0]		
19	14	List	[460, 152, 1660, 1128]	[1290.0, 716.0]		|Application collection view
106	19	List	[460, 152, 1660, 230]	[1290.0, 267.0]		|Optimize
20	19	List	[460, 382, 1660, 898]	[1290.0, 831.0]		|Mac Apps
97	20	Group	[460, 622, 524, 224]	[722.0, 734.0]		
98	97	Link	[460, 622, 524, 224]	[722.0, 734.0]		|Launcher with Multiple Widgets
105	98	Image	[480, 642, 160, 160]	[560.0, 722.0]		|Application icon
104	98	StaticText	[670, 740, 276, 34]	[808.0, 757.0]	Launcher with Multiple Widgets	
103	98	StaticText	[670, 662, 306, 72]	[823.0, 698.0]	Customize your home screen	
102	98	Image	[674, 794, 32, 32]	[690.0, 810.0]		|RateAppIcon
101	98	StaticText	[708, 794, 72, 30]	[744.0, 809.0]	100%	
100	98	StaticText	[782, 794, 20, 30]	[792.0, 809.0]	•	
99	98	StaticText	[804, 794, 48, 30]	[828.0, 809.0]	iOS	
87	20	Group	[1028, 622, 524, 224]	[1290.0, 734.0]		
88	87	Link	[1028, 622, 524, 224]	[1290.0, 734.0]		|Bartender
96	88	Image	[1048, 642, 160, 160]	[1128.0, 722.0]		|Application icon
95	88	StaticText	[1238, 740, 132, 34]	[1304.0, 757.0]	Bartender	
94	88	StaticText	[1238, 662, 306, 72]	[1391.0, 698.0]	Personalize your menu bar	
93	88	Image	[1242, 794, 32, 32]	[1258.0, 810.0]		|RateAppIcon
92	88	StaticText	[1276, 794, 60, 30]	[1306.0, 809.0]	99%	
91	88	StaticText	[1338, 794, 20, 30]	[1348.0, 809.0]	•	
90	88	StaticText	[1360, 794, 56, 30]	[1388.0, 809.0]	Mac	
89	88	StaticText	[1052, 648, 56, 22]	[1080.0, 659.0]	HOT	
77	20	Group	[1596, 622, 524, 224]	[1858.0, 734.0]		
78	77	Link	[1596, 622, 524, 224]	[1858.0, 734.0]		|BetterTouchTool
86	78	Image	[1616, 642, 160, 160]	[1696.0, 722.0]		|Application icon
