id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2400, 1556]	[1200.0, 778.0]		Python Format Strings
16	1	SplitGroup	[0, 104, 2400, 1452]	[1200.0, 830.0]		
345	16	ScrollArea	[0, 104, 516, 1452]	[258.0, 830.0]		
351	345	Table	[0, 0, 516, 1556]	[258.0, 778.0]		|Current page's table of contents
468	351	Row	[0, 0, 516, 10]	[258.0, 5.0]		
469	468	Cell	[2, 0, 510, 8]	[257.0, 4.0]		
470	469	StaticText	[52, 0, 452, 8]	[278.0, 4.0]	Specify width (Aign left, fill with spaces)	
464	351	Row	[0, 10, 516, 52]	[258.0, 36.0]		
465	464	Cell	[2, 12, 510, 48]	[257.0, 36.0]		
467	465	StaticText	[52, 12, 452, 48]	[278.0, 36.0]	Fill with zeroes	
466	465	Image	[16, 22, 28, 28]	[30.0, 36.0]		|Entry
460	351	Row	[0, 62, 516, 52]	[258.0, 88.0]		
461	460	Cell	[2, 64, 510, 48]	[257.0, 88.0]		
463	461	StaticText	[52, 64, 452, 48]	[278.0, 88.0]	Specify width, align to center	
462	461	Image	[16, 74, 28, 28]	[30.0, 88.0]		|Entry
458	351	Row	[0, 114, 516, 34]	[258.0, 131.0]		
459	458	Cell	[0, 114, 516, 34]	[258.0, 131.0]		
455	351	Row	[0, 148, 516, 48]	[258.0, 172.0]		
456	455	Cell	[0, 148, 516, 48]	[258.0, 172.0]		
457	456	StaticText	[10, 154, 494, 38]	[257.0, 173.0]	Member and Element Access	
451	351	Row	[0, 196, 516, 52]	[258.0, 222.0]		
452	451	Cell	[2, 198, 510, 48]	[257.0, 222.0]		
454	452	StaticText	[52, 198, 452, 48]	[278.0, 222.0]	Access arguments by ordinal position	
453	452	Image	[16, 208, 28, 28]	[30.0, 222.0]		|Entry
447	351	Row	[0, 248, 516, 52]	[258.0, 274.0]		
448	447	Cell	[2, 250, 510, 48]	[257.0, 274.0]		
450	448	StaticText	[52, 250, 452, 48]	[278.0, 274.0]	Implicit positional arguments (2.7 and above only)	
449	448	Image	[16, 260, 28, 28]	[30.0, 274.0]		|Entry
443	351	Row	[0, 300, 516, 52]	[258.0, 326.0]		
444	443	Cell	[2, 302, 510, 48]	[257.0, 326.0]		
446	444	StaticText	[52, 302, 452, 48]	[278.0, 326.0]	Access keyword arguments by name	
445	444	Image	[16, 312, 28, 28]	[30.0, 326.0]		|Entry
439	351	Row	[0, 352, 516, 52]	[258.0, 378.0]		
440	439	Cell	[2, 354, 510, 48]	[257.0, 378.0]		
442	440	StaticText	[52, 354, 452, 48]	[278.0, 378.0]	Access element by index	
441	440	Image	[16, 364, 28, 28]	[30.0, 378.0]		|Entry
435	351	Row	[0, 404, 516, 52]	[258.0, 430.0]		
436	435	Cell	[2, 406, 510, 48]	[257.0, 430.0]		
438	436	StaticText	[52, 406, 452, 48]	[278.0, 430.0]	Access element attribute	
437	436	Image	[16, 416, 28, 28]	[30.0, 430.0]		|Entry
431	351	Row	[0, 456, 516, 52]	[258.0, 482.0]		
432	431	Cell	[2, 458, 510, 48]	[257.0, 482.0]		
434	432	StaticText	[52, 458, 452, 48]	[278.0, 482.0]	Access element by key	
433	432	Image	[16, 468, 28, 28]	[30.0, 482.0]		|Entry
429	351	Row	[0, 508, 516, 34]	[258.0, 525.0]		
430	429	Cell	[0, 508, 516, 34]	[258.0, 525.0]		
426	351	Row	[0, 542, 516, 48]	[258.0, 566.0]		
427	426	Cell	[0, 542, 516, 48]	[258.0, 566.0]		
428	427	StaticText	[10, 548, 494, 38]	[257.0, 567.0]	Numerical Representation	
422	351	Row	[0, 590, 516, 52]	[258.0, 616.0]		
423	422	Cell	[2, 592, 510, 48]	[257.0, 616.0]		
425	423	StaticText	[52, 592, 452, 48]	[278.0, 616.0]	Hexadecimal representation	
424	423	Image	[16, 602, 28, 28]	[30.0, 616.0]		|Entry
418	351	Row	[0, 642, 516, 52]	[258.0, 668.0]		
419	418	Cell	[2, 644, 510, 48]	[257.0, 668.0]		
