id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2540, 1600]	[1270.0, 800.0]		Spark Mail
2	1	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
3	2	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
4	3	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
5	4	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
6	5	WebArea	[0, 0, 2540, 1600]	[1270.0, 800.0]		Webpack App|
7	6	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
8	7	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
13	8	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
72	13	Group	[124, 0, 2416, 64]	[1332.0, 32.0]		|
73	72	Group	[124, 0, 2416, 64]	[1332.0, 32.0]		|
15	13	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
39	15	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
40	39	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
66	40	Group	[0, 0, 124, 1600]	[62.0, 800.0]		|
71	66	Group	[0, 0, 124, 64]	[62.0, 32.0]		|
67	66	Group	[0, 1500, 124, 60]	[62.0, 1530.0]		|
68	67	Button	[32, 1500, 60, 60]	[62.0, 1530.0]		|
69	68	Group	[40, 1508, 44, 44]	[62.0, 1530.0]		|
70	69	Image	[40, 1508, 44, 44]	[62.0, 1530.0]		|To get missing image descriptions, open the context menu.
41	40	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
65	41	StaticText	[244, 120, 332, 38]	[410.0, 139.0]	Tuesday, 06 February	|
63	41	Group	[244, 158, 1088, 88]	[788.0, 202.0]		|
64	63	StaticText	[244, 158, 154, 88]	[321.0, 202.0]	0:29	|
57	41	Group	[1712, 140, 250, 80]	[1837.0, 180.0]		|No Email Preview
58	57	Group	[1712, 140, 250, 80]	[1837.0, 180.0]		|
59	58	Group	[1712, 140, 250, 80]	[1837.0, 180.0]		|
60	59	Button	[1712, 140, 250, 80]	[1837.0, 180.0]		No Email Preview|
62	60	StaticText	[1712, 164, 230, 34]	[1827.0, 181.0]	No Email Preview	|
61	60	Image	[1950, 174, 12, 16]	[1956.0, 182.0]		|
52	41	Group	[2108, 140, 256, 424]	[2236.0, 352.0]		|
55	52	Button	[2132, 140, 80, 80]	[2172.0, 180.0]		|
56	55	Image	[2148, 156, 48, 48]	[2172.0, 180.0]		|
53	52	Button	[2260, 140, 80, 80]	[2300.0, 180.0]		|
54	53	Image	[2276, 156, 48, 48]	[2300.0, 180.0]		|
50	41	Group	[242, 564, 2180, 146]	[1332.0, 637.0]		|
51	50	StaticText	[924, 552, 818, 170]	[1333.0, 637.0]	Good Night!	|
48	41	Group	[242, 710, 2180, 100]	[1332.0, 760.0]		|
49	48	StaticText	[756, 724, 1152, 72]	[1332.0, 760.0]	We suggest checking your inbox at 9:00	|
45	41	Group	[242, 874, 2180, 76]	[1332.0, 912.0]		|
47	45	Button	[1026, 874, 254, 76]	[1153.0, 912.0]		Check Inbox|
46	45	Button	[1328, 874, 312, 76]	[1484.0, 912.0]		New emails only|
42	41	Group	[242, 990, 2180, 48]	[1332.0, 1014.0]		|
44	42	StaticText	[714, 998, 296, 34]	[862.0, 1015.0]	16 emails from people	|
43	42	StaticText	[1010, 998, 942, 34]	[1481.0, 1015.0]	, 727 newsletters, 186 notifications, 22 invitations, 1 invitation response	|
16	15	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
37	16	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
38	37	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
17	16	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
18	17	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
28	18	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
29	28	Group	[0, 38, 2, 1562]	[1.0, 819.0]		|
30	29	Group	[0, 38, 2, 1562]	[1.0, 819.0]		|
32	30	Group	[0, 38, 2, 120]	[1.0, 98.0]		|
35	32	Button	[0, 68, 2, 64]	[1.0, 100.0]		|
36	35	Image	[0, 76, 2, 48]	[1.0, 100.0]		|
33	32	Button	[0, 68, 2, 64]	[1.0, 100.0]		|
34	33	Image	[0, 76, 2, 48]	[1.0, 100.0]		|
31	30	Group	[0, 158, 2, 1442]	[1.0, 879.0]		|
25	18	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
26	25	Group	[0, 10, 2, 1526]	[1.0, 773.0]		|
27	26	Image	[0, 668, 2, 212]	[1.0, 774.0]		|
20	18	Group	[0, 726, 2, 150]	[1.0, 801.0]		|
23	20	Button	[0, 726, 2, 150]	[1.0, 801.0]		|
24	23	Image	[0, 790, 2, 20]	[1.0, 800.0]		|
21	20	Group	[0, 40, 2, 1520]	[1.0, 800.0]		|
22	21	Group	[0, 782, 2, 38]	[1.0, 801.0]		|
19	18	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
14	13	Group	[1270, 800, 1270, 800]	[1905.0, 1200.0]		|
9	8	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
12	9	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
11	9	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
10	9	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
