id	pid	role	visible_bbox	center	value	description
1	0	Group	[0, 0, 1600, 1280]	[800.0, 640.0]		
68	1	Image	[610, 148, 32, 24]	[626.0, 160.0]		|CZ
67	1	StaticText	[658, 148, 90, 24]	[703.0, 160.0]	Czechia	
66	1	StaticText	[96, 170, 192, 20]	[192.0, 180.0]	YOU'RE HERE NOW	
65	1	StaticText	[850, 170, 184, 20]	[942.0, 180.0]	VPN CONNECTION	
64	1	StaticText	[1380, 168, 34, 24]	[1397.0, 180.0]	Off	
63	1	StaticText	[604, 188, 146, 24]	[677.0, 200.0]	91.139.84.198	
62	1	Button	[1440, 156, 64, 48]	[1472.0, 180.0]		|reportFlag
61	1	Button	[48, 292, 156, 48]	[126.0, 316.0]		|Back
60	1	Button	[624, 348, 48, 48]	[648.0, 372.0]		|Search
56	1	ScrollArea	[722, 340, 782, 64]	[1113.0, 372.0]		
59	56	Button	[722, 340, 196, 64]	[820.0, 372.0]		|#RichContent
58	56	Button	[934, 340, 178, 64]	[1023.0, 372.0]		|#TopPrivacy
57	56	Button	[1128, 340, 180, 64]	[1218.0, 372.0]		|#CostSaving
55	1	Image	[56, 404, 240, 240]	[176.0, 524.0]		
54	1	StaticText	[56, 698, 296, 36]	[204.0, 716.0]	Location changer	
53	1	StaticText	[56, 760, 462, 56]	[287.0, 788.0]	You pick the country – we connect you to our safe servers located there.	
52	1	Button	[56, 1160, 48, 48]	[80.0, 1184.0]		|settings_icon
2	1	ScrollArea	[624, 454, 920, 762]	[1084.0, 835.0]		
51	2	Heading	[624, 460, 92, 20]	[670.0, 470.0]		|RECENTS
50	2	Image	[656, 526, 64, 48]	[688.0, 550.0]		
49	2	StaticText	[752, 536, 104, 28]	[804.0, 550.0]	Ukraine	
48	2	StaticText	[866, 538, 6, 24]	[869.0, 550.0]	·	
47	2	StaticText	[884, 538, 72, 24]	[920.0, 550.0]	Odesa	
46	2	Image	[1404, 520, 32, 32]	[1420.0, 536.0]		|green_bars
45	2	StaticText	[1380, 558, 54, 20]	[1407.0, 568.0]	42 ms	
44	2	Button	[1436, 502, 68, 96]	[1470.0, 550.0]		|sorting_arrow_down
43	2	Image	[656, 642, 64, 48]	[688.0, 666.0]		
42	2	StaticText	[752, 636, 90, 28]	[797.0, 650.0]	France	
41	2	StaticText	[852, 638, 6, 24]	[855.0, 650.0]	·	
40	2	StaticText	[870, 638, 52, 24]	[896.0, 650.0]	Paris	
39	2	Image	[1404, 638, 32, 32]	[1420.0, 654.0]		|green_bars
38	2	StaticText	[752, 680, 142, 20]	[823.0, 690.0]	#RichContent 	
37	2	StaticText	[1384, 674, 50, 20]	[1409.0, 684.0]	31 ms	
36	2	Image	[656, 756, 64, 48]	[688.0, 780.0]		
35	2	StaticText	[752, 764, 212, 28]	[858.0, 778.0]	Czech Republic	
34	2	StaticText	[974, 766, 6, 24]	[977.0, 778.0]	·	
33	2	StaticText	[990, 766, 78, 24]	[1029.0, 778.0]	Prague	
32	2	Image	[1404, 750, 32, 32]	[1420.0, 766.0]		|green_bars
31	2	StaticText	[1386, 788, 50, 20]	[1411.0, 798.0]	17 ms	
30	2	Heading	[624, 854, 158, 20]	[703.0, 864.0]		|ALL COUNTRIES
29	2	Button	[1414, 848, 88, 32]	[1458.0, 864.0]		|PING
3	2	OpaqueProviderGroup	[656, 926, 848, 354]	[1080.0, 1103.0]		
28	3	Image	[656, 932, 64, 48]	[688.0, 956.0]		
27	3	StaticText	[752, 926, 124, 28]	[814.0, 940.0]	Germany	
26	3	StaticText	[886, 928, 6, 24]	[889.0, 940.0]	·	
25	3	StaticText	[902, 928, 198, 24]	[1001.0, 940.0]	Frankfurt Am Main	
24	3	StaticText	[752, 970, 142, 20]	[823.0, 980.0]	#RichContent 	
23	3	Image	[1404, 926, 32, 32]	[1420.0, 942.0]		|green_bars
22	3	StaticText	[1380, 964, 54, 20]	[1407.0, 974.0]	22 ms	
21	3	Image	[656, 1044, 64, 48]	[688.0, 1068.0]		
20	3	StaticText	[752, 1054, 112, 28]	[808.0, 1068.0]	Slovakia	
19	3	StaticText	[874, 1056, 6, 24]	[877.0, 1068.0]	·	
18	3	StaticText	[892, 1056, 106, 24]	[945.0, 1068.0]	Bratislava	
17	3	Image	[1404, 1040, 32, 32]	[1420.0, 1056.0]		|green_bars
16	3	StaticText	[1380, 1078, 54, 20]	[1407.0, 1088.0]	22 ms	
15	3	Image	[656, 1142, 64, 48]	[688.0, 1166.0]		
14	3	StaticText	[752, 1152, 100, 28]	[802.0, 1166.0]	Croatia	
13	3	StaticText	[862, 1154, 6, 24]	[865.0, 1166.0]	·	
12	3	StaticText	[880, 1154, 80, 24]	[920.0, 1166.0]	Zagreb	
11	3	Image	[1404, 1136, 32, 32]	[1420.0, 1152.0]		|green_bars
10	3	StaticText	[1382, 1174, 54, 20]	[1409.0, 1184.0]	27 ms	
9	3	Image	[656, 1238, 64, 42]	[688.0, 1259.0]		
8	3	StaticText	[752, 1248, 86, 28]	[795.0, 1262.0]	Serbia	
7	3	StaticText	[848, 1250, 6, 24]	[851.0, 1262.0]	·	
6	3	StaticText	[864, 1250, 100, 24]	[914.0, 1262.0]	Belgrade	
5	3	Image	[1404, 1234, 32, 32]	[1420.0, 1250.0]		|green_bars
4	3	StaticText	[1380, 1270, 56, 10]	[1408.0, 1275.0]	30 ms	
