id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2360, 1616]	[1180.0, 808.0]		folder
15	1	Group	[0, 104, 2360, 1512]	[1180.0, 860.0]		
57	15	StaticText	[750, 1380, 58, 32]	[779.0, 1396.0]	1 / 2	
56	15	Button	[40, 1378, 52, 38]	[66.0, 1397.0]		|go to start
55	15	Button	[100, 1378, 52, 38]	[126.0, 1397.0]		
54	15	Button	[160, 1378, 52, 38]	[186.0, 1397.0]		|play
53	15	Button	[220, 1378, 52, 38]	[246.0, 1397.0]		
52	15	Button	[280, 1378, 52, 38]	[306.0, 1397.0]		|go to end
51	15	MenuButton	[1416, 1378, 102, 38]	[1467.0, 1397.0]		More|
50	15	Group	[68, 1480, 1422, 84]	[779.0, 1522.0]		
49	15	Group	[68, 1480, 1422, 84]	[779.0, 1522.0]		
48	15	Group	[40, 1468, 1478, 108]	[779.0, 1522.0]		
47	15	Group	[40, 1468, 1478, 108]	[779.0, 1522.0]		
46	15	StaticText	[1596, 144, 728, 52]	[1960.0, 170.0]	Transform Frames	
45	15	StaticText	[1596, 204, 728, 32]	[1960.0, 220.0]	Rotate, flip and crop images	
44	15	Button	[1588, 1508, 744, 80]	[1960.0, 1548.0]		Continue|Forward
16	15	ScrollArea	[1560, 278, 800, 1202]	[1960.0, 879.0]		
43	16	Image	[1596, 306, 42, 54]	[1617.0, 333.0]		|rotate right
42	16	StaticText	[1642, 318, 682, 38]	[1983.0, 337.0]	Rotation	
41	16	Button	[1662, 372, 658, 38]	[1991.0, 391.0]		Left
40	16	Button	[1662, 426, 658, 38]	[1991.0, 445.0]		Right
39	16	Image	[1600, 538, 38, 52]	[1619.0, 564.0]		|flip horizontal
38	16	StaticText	[1642, 546, 682, 38]	[1983.0, 565.0]	Flip	
37	16	Button	[1662, 600, 658, 38]	[1991.0, 619.0]		Horizontal
36	16	Button	[1662, 654, 658, 38]	[1991.0, 673.0]		Vertical
35	16	Image	[1600, 768, 38, 48]	[1619.0, 792.0]		|
34	16	StaticText	[1642, 774, 682, 38]	[1983.0, 793.0]	Crop	
33	16	Image	[1616, 824, 38, 46]	[1635.0, 847.0]		|selected
32	16	Button	[1662, 828, 658, 38]	[1991.0, 847.0]		Original
31	16	Button	[1662, 882, 658, 38]	[1991.0, 901.0]		Freeform
30	16	Button	[1662, 936, 658, 38]	[1991.0, 955.0]		Square
29	16	Button	[1662, 990, 658, 38]	[1991.0, 1009.0]		16:10
28	16	Button	[1662, 1044, 658, 38]	[1991.0, 1063.0]		16:9
27	16	Button	[1662, 1098, 658, 38]	[1991.0, 1117.0]		9:16
26	16	Button	[1662, 1152, 658, 38]	[1991.0, 1171.0]		8:10
25	16	Button	[1662, 1206, 658, 38]	[1991.0, 1225.0]		5:7
24	16	Button	[1662, 1260, 658, 38]	[1991.0, 1279.0]		4:3
23	16	Button	[1662, 1314, 658, 38]	[1991.0, 1333.0]		3:5
22	16	Button	[1662, 1368, 658, 38]	[1991.0, 1387.0]		3:2
21	16	ScrollBar	[1560, 1448, 800, 32]	[1960.0, 1464.0]	0.0	
17	16	ScrollBar	[2328, 278, 32, 1202]	[2344.0, 879.0]	0.0	
20	17	ValueIndicator	[2336, 280, 24, 1190]	[2348.0, 875.0]	0.0	
19	17	Button	[2336, 1470, 24, 8]	[2348.0, 1474.0]		
18	17	Button	[2336, 278, 24, 2]	[2348.0, 279.0]		
2	1	Toolbar	[0, 0, 2360, 104]	[1180.0, 52.0]		
14	2	Button	[174, 0, 152, 104]	[250.0, 52.0]		|chevron.backward
6	2	Group	[662, 0, 1036, 104]	[1180.0, 52.0]		
7	6	RadioGroup	[658, 12, 1044, 80]	[1180.0, 52.0]	<AXUIElement 0x6000038fa220> {pid=42841}	
13	7	RadioButton	[658, 12, 174, 80]	[745.0, 52.0]	0	|Frames
12	7	RadioButton	[832, 12, 174, 80]	[919.0, 52.0]	1	|Transforms
11	7	RadioButton	[1006, 12, 174, 80]	[1093.0, 52.0]	0	|Adjustments
10	7	RadioButton	[1180, 12, 174, 80]	[1267.0, 52.0]	0	|Blending
9	7	RadioButton	[1354, 12, 174, 80]	[1441.0, 52.0]	0	|Speed
8	7	RadioButton	[1528, 12, 174, 80]	[1615.0, 52.0]	0	|Export
5	2	Button	[2196, 0, 72, 104]	[2232.0, 52.0]		|doc.badge.gearshape
3	2	MenuButton	[2268, 0, 76, 104]	[2306.0, 52.0]		|questionmark.circle
4	3	MenuButton	[2264, 12, 84, 80]	[2306.0, 52.0]		|questionmark.circle
