id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 3024, 1748]	[1512.0, 874.0]		Diary
102	1	StaticText	[90, 1680, 136, 36]	[158.0, 1698.0]	Settings	
101	1	StaticText	[30, 1678, 48, 40]	[54.0, 1698.0]		
100	1	StaticText	[92, 116, 270, 34]	[227.0, 133.0]		
99	1	StaticText	[34, 118, 44, 28]	[56.0, 132.0]		
62	1	ScrollArea	[0, 182, 440, 1466]	[220.0, 915.0]		
63	62	Table	[0, 182, 440, 1466]	[220.0, 915.0]		
96	63	Row	[0, 182, 440, 58]	[220.0, 211.0]		
97	96	Cell	[0, 182, 440, 58]	[220.0, 211.0]		
98	97	StaticText	[16, 194, 118, 32]	[75.0, 210.0]	Journals	
92	63	Row	[0, 240, 440, 80]	[220.0, 280.0]		
93	92	Cell	[0, 240, 440, 80]	[220.0, 280.0]		
95	93	StaticText	[28, 260, 54, 38]	[55.0, 279.0]	😌	
94	93	StaticText	[88, 264, 142, 32]	[159.0, 280.0]	My Journal	
90	63	Row	[0, 320, 440, 2]	[220.0, 321.0]		
91	90	Cell	[0, 320, 440, 2]	[220.0, 321.0]		
87	63	Row	[0, 322, 440, 58]	[220.0, 351.0]		
88	87	Cell	[0, 322, 440, 58]	[220.0, 351.0]		
89	88	StaticText	[16, 334, 70, 32]	[51.0, 350.0]	View	
83	63	Row	[0, 380, 440, 80]	[220.0, 420.0]		
84	83	Cell	[0, 380, 440, 80]	[220.0, 420.0]		
86	84	StaticText	[28, 400, 48, 40]	[52.0, 420.0]		
85	84	StaticText	[88, 404, 52, 32]	[114.0, 420.0]	List	
79	63	Row	[0, 460, 440, 80]	[220.0, 500.0]		
80	79	Cell	[0, 460, 440, 80]	[220.0, 500.0]		
82	80	StaticText	[28, 480, 48, 40]	[52.0, 500.0]		
81	80	StaticText	[88, 484, 118, 32]	[147.0, 500.0]	Calendar	
75	63	Row	[0, 540, 440, 80]	[220.0, 580.0]		
76	75	Cell	[0, 540, 440, 80]	[220.0, 580.0]		
78	76	StaticText	[28, 560, 48, 40]	[52.0, 580.0]		
77	76	StaticText	[88, 564, 62, 32]	[119.0, 580.0]	Map	
71	63	Row	[0, 620, 440, 80]	[220.0, 660.0]		
72	71	Cell	[0, 620, 440, 80]	[220.0, 660.0]		
74	72	StaticText	[28, 640, 48, 40]	[52.0, 660.0]		
73	72	StaticText	[88, 644, 94, 32]	[135.0, 660.0]	Gallery	
