id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 1800, 900]	[900.0, 450.0]		Almighty
6	1	Group	[0, 0, 1800, 900]	[900.0, 450.0]		
7	6	SplitGroup	[0, 0, 1800, 900]	[900.0, 450.0]		
31	7	Group	[0, 0, 400, 900]	[200.0, 450.0]		
32	31	ScrollArea	[0, 104, 400, 796]	[200.0, 502.0]		
37	32	Outline	[0, 104, 400, 796]	[200.0, 502.0]		|Sidebar
91	37	Row	[0, 0, 400, 22]	[200.0, 11.0]		
92	91	Cell	[20, 0, 360, 22]	[200.0, 11.0]		
89	37	Row	[0, 22, 400, 56]	[200.0, 50.0]		
90	89	Cell	[20, 22, 360, 56]	[200.0, 50.0]		
85	37	Row	[0, 78, 400, 60]	[200.0, 108.0]		
86	85	Cell	[20, 78, 360, 60]	[200.0, 108.0]		
88	86	Image	[32, 86, 44, 44]	[54.0, 108.0]		|Screenshot
87	86	StaticText	[92, 92, 138, 32]	[161.0, 108.0]	Screenshot	
81	37	Row	[0, 138, 400, 60]	[200.0, 168.0]		
82	81	Cell	[20, 138, 360, 60]	[200.0, 168.0]		
84	82	Image	[32, 146, 44, 44]	[54.0, 168.0]		|Script
83	82	StaticText	[92, 152, 72, 32]	[128.0, 168.0]	Script	
77	37	Row	[0, 198, 400, 60]	[200.0, 228.0]		
78	77	Cell	[20, 198, 360, 60]	[200.0, 228.0]		
80	78	Image	[32, 206, 44, 44]	[54.0, 228.0]		|Simulator
79	78	StaticText	[92, 212, 114, 32]	[149.0, 228.0]	Simulator	
73	37	Row	[0, 258, 400, 60]	[200.0, 288.0]		
74	73	Cell	[20, 258, 360, 60]	[200.0, 288.0]		
76	74	Image	[32, 266, 44, 44]	[54.0, 288.0]		|Status Menu
75	74	StaticText	[92, 272, 152, 32]	[168.0, 288.0]	Status Menu	
69	37	Row	[0, 318, 400, 60]	[200.0, 348.0]		
70	69	Cell	[20, 318, 360, 60]	[200.0, 348.0]		
72	70	Image	[32, 326, 44, 44]	[54.0, 348.0]		|System
71	70	StaticText	[92, 332, 90, 32]	[137.0, 348.0]	System	
65	37	Row	[0, 378, 400, 60]	[200.0, 408.0]		
66	65	Cell	[20, 378, 360, 60]	[200.0, 408.0]		
68	66	Image	[32, 386, 44, 44]	[54.0, 408.0]		|Utility
67	66	StaticText	[92, 392, 70, 32]	[127.0, 408.0]	Utility	
61	37	Row	[0, 438, 400, 60]	[200.0, 468.0]		
62	61	Cell	[20, 438, 360, 60]	[200.0, 468.0]		
64	62	Image	[32, 446, 44, 44]	[54.0, 468.0]		|Window
63	62	StaticText	[92, 452, 96, 32]	[140.0, 468.0]	Window	
57	37	Row	[0, 498, 400, 60]	[200.0, 528.0]		
58	57	Cell	[20, 498, 360, 60]	[200.0, 528.0]		
60	58	Image	[32, 506, 44, 44]	[54.0, 528.0]		|Xcode
59	58	StaticText	[92, 512, 76, 32]	[130.0, 528.0]	Xcode	
53	37	Row	[0, 584, 400, 38]	[200.0, 603.0]		
54	53	Cell	[20, 584, 360, 38]	[200.0, 603.0]		
55	54	Group	[28, 584, 368, 38]	[212.0, 603.0]		
56	55	Heading	[28, 588, 114, 28]	[85.0, 602.0]		|Workflows
49	37	Row	[0, 622, 400, 56]	[200.0, 650.0]		
50	49	Cell	[20, 622, 360, 56]	[200.0, 650.0]		
52	50	StaticText	[32, 632, 40, 36]	[52.0, 650.0]	star	
51	50	StaticText	[92, 634, 96, 32]	[140.0, 650.0]	Favorite	
45	37	Row	[0, 730, 400, 38]	[200.0, 749.0]		
46	45	Cell	[20, 730, 360, 38]	[200.0, 749.0]		
47	46	Group	[28, 730, 368, 38]	[212.0, 749.0]		
48	47	Heading	[28, 734, 92, 28]	[74.0, 748.0]		|Settings
42	37	Row	[0, 768, 400, 56]	[200.0, 796.0]		
43	42	Cell	[20, 768, 360, 56]	[200.0, 796.0]		
44	43	StaticText	[42, 778, 176, 32]	[130.0, 794.0]	Automation	
39	37	Row	[0, 824, 400, 56]	[200.0, 852.0]		
40	39	Cell	[20, 824, 360, 56]	[200.0, 852.0]		
41	40	StaticText	[38, 836, 142, 32]	[109.0, 852.0]	Settings	
38	37	Column	[20, 0, 360, 900]	[200.0, 450.0]		
33	32	ScrollBar	[368, 104, 32, 796]	[384.0, 502.0]	1.0	
36	33	ValueIndicator	[376, 494, 24, 404]	[388.0, 696.0]	1.0	
35	33	Button	[376, 898, 24, 2]	[388.0, 899.0]		
34	33	Button	[376, 104, 24, 388]	[388.0, 298.0]		
30	7	Splitter	[400, 104, 2, 796]	[401.0, 502.0]	200.0	
8	7	Group	[402, 0, 1398, 900]	[1101.0, 450.0]		
9	8	ScrollArea	[402, 104, 1398, 796]	[1101.0, 502.0]		
29	9	Heading	[462, 148, 186, 32]	[555.0, 164.0]		|Screen Locked
28	9	Button	[1696, 146, 28, 26]	[1710.0, 159.0]		|Add
26	9	Group	[436, 200, 1330, 84]	[1101.0, 242.0]		
