id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2200, 1548]	[1100.0, 774.0]		Main Window
3	1	SplitGroup	[0, 0, 2200, 1548]	[1100.0, 774.0]		
35	3	StaticText	[152, 10, 184, 60]	[244.0, 40.0]	  7-Day	
34	3	Button	[2044, 14, 58, 44]	[2073.0, 36.0]		
33	3	Button	[2118, 14, 58, 44]	[2147.0, 36.0]		
4	3	ScrollArea	[0, 80, 2200, 1468]	[1100.0, 814.0]		
32	4	Button	[500, 170, 222, 50]	[611.0, 195.0]		6 Tuesday
31	4	TextArea	[0, 256, 2200, 128]	[1100.0, 320.0]		
30	4	Button	[0, 336, 32, 48]	[16.0, 360.0]		
29	4	Button	[32, 336, 32, 48]	[48.0, 360.0]		⠿
28	4	Button	[500, 404, 284, 50]	[642.0, 429.0]		7 Wednesday
27	4	TextArea	[0, 490, 2200, 128]	[1100.0, 554.0]		
26	4	Button	[18, 486, 32, 48]	[34.0, 510.0]		
25	4	Button	[50, 486, 32, 48]	[66.0, 510.0]		⠿
24	4	Button	[500, 638, 242, 50]	[621.0, 663.0]		8 Thursday
23	4	TextArea	[0, 724, 2200, 128]	[1100.0, 788.0]		
22	4	Button	[438, 720, 32, 48]	[454.0, 744.0]		
21	4	Button	[470, 720, 32, 48]	[486.0, 744.0]		⠿
20	4	Button	[500, 872, 178, 50]	[589.0, 897.0]		9 Friday
19	4	TextArea	[0, 958, 2200, 128]	[1100.0, 1022.0]		
18	4	Button	[438, 954, 32, 48]	[454.0, 978.0]		
17	4	Button	[470, 954, 32, 48]	[486.0, 978.0]		⠿
16	4	Button	[500, 1106, 254, 50]	[627.0, 1131.0]		10 Saturday
15	4	TextArea	[0, 1192, 2200, 128]	[1100.0, 1256.0]		
14	4	Button	[186, 1188, 32, 48]	[202.0, 1212.0]		
13	4	Button	[218, 1188, 32, 48]	[234.0, 1212.0]		⠿
12	4	Button	[500, 1340, 218, 50]	[609.0, 1365.0]		11 Sunday
11	4	TextArea	[0, 1426, 2200, 122]	[1100.0, 1487.0]		
10	4	Button	[186, 1422, 32, 48]	[202.0, 1446.0]		
9	4	Button	[218, 1422, 32, 48]	[234.0, 1446.0]		⠿
5	4	ScrollBar	[2168, 80, 32, 1468]	[2184.0, 814.0]	0.0	
8	5	ValueIndicator	[2176, 82, 24, 1188]	[2188.0, 676.0]	0.0	
7	5	Button	[2176, 1270, 24, 276]	[2188.0, 1408.0]		
6	5	Button	[2176, 80, 24, 2]	[2188.0, 81.0]		
2	1	Toolbar	[0, 0, 2200, 76]	[1100.0, 38.0]		
