id	pid	role	visible_bbox	center	value	description
1	0	Window	[0, 0, 2540, 1600]	[1270.0, 800.0]		Spark Mail
2	1	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
3	2	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
4	3	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
5	4	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
6	5	WebArea	[0, 0, 2540, 1600]	[1270.0, 800.0]		Webpack App|
7	6	Group	[0, 0, 2540, 2]	[1270.0, 1.0]		|
8	7	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
17	8	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
385	17	Group	[124, 0, 2416, 64]	[1332.0, 32.0]		|
386	385	Group	[124, 0, 2416, 64]	[1332.0, 32.0]		|
19	17	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
360	19	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
361	360	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
379	361	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
384	379	Group	[0, 0, 2, 64]	[1.0, 32.0]		|
380	379	Group	[0, 1500, 2, 60]	[1.0, 1530.0]		|
381	380	Button	[0, 1500, 2, 60]	[1.0, 1530.0]		M|
382	381	Group	[0, 1508, 2, 44]	[1.0, 1530.0]		|
383	382	StaticText	[0, 1520, 2, 20]	[1.0, 1530.0]	M	|
362	361	Group	[0, 0, 2, 1600]	[1.0, 800.0]		|
378	362	StaticText	[0, 120, 2, 38]	[1.0, 139.0]	Tuesday, 06 February	|
376	362	Group	[0, 158, 2, 88]	[1.0, 202.0]		|
377	376	StaticText	[0, 158, 2, 88]	[1.0, 202.0]	0:33	|
370	362	Group	[0, 140, 2, 80]	[1.0, 180.0]		|
371	370	Group	[0, 140, 2, 80]	[1.0, 180.0]		|
372	371	Group	[0, 140, 2, 80]	[1.0, 180.0]		|
373	372	Button	[0, 140, 2, 80]	[1.0, 180.0]		No Email Preview|
375	373	StaticText	[0, 164, 2, 34]	[1.0, 181.0]	No Email Preview	|
374	373	Image	[0, 174, 2, 16]	[1.0, 182.0]		|
365	362	Group	[0, 140, 2, 590]	[1.0, 435.0]		|
368	365	Button	[0, 140, 2, 80]	[1.0, 180.0]		|
369	368	Image	[0, 156, 2, 48]	[1.0, 180.0]		|
366	365	Button	[0, 140, 2, 80]	[1.0, 180.0]		|
367	366	Image	[0, 156, 2, 48]	[1.0, 180.0]		|
363	362	Group	[0, 794, 2, 76]	[1.0, 832.0]		|
364	363	Button	[0, 794, 2, 76]	[1.0, 832.0]		Check Inbox|
20	19	Group	[0, 0, 2540, 1600]	[1270.0, 800.0]		|
329	20	Group	[0, 0, 124, 1600]	[62.0, 800.0]		|
330	329	Group	[0, 0, 124, 1600]	[62.0, 800.0]		|
331	330	Group	[0, 0, 124, 1600]	[62.0, 800.0]		|
359	331	Group	[0, 0, 124, 64]	[62.0, 32.0]		|
336	331	Group	[0, 64, 124, 1416]	[62.0, 772.0]		|
337	336	Group	[0, 64, 124, 1416]	[62.0, 772.0]		|
356	337	Group	[32, 74, 60, 60]	[62.0, 104.0]		|
357	356	Button	[32, 74, 60, 60]	[62.0, 104.0]		|
358	357	Image	[38, 80, 48, 48]	[62.0, 104.0]		|
353	337	Group	[0, 138, 124, 60]	[62.0, 168.0]		|
354	353	Button	[32, 138, 60, 60]	[62.0, 168.0]		|
355	354	Image	[38, 144, 48, 48]	[62.0, 168.0]		|
350	337	Group	[0, 202, 124, 60]	[62.0, 232.0]		|
351	350	Button	[32, 202, 60, 60]	[62.0, 232.0]		|
352	351	Image	[38, 208, 48, 48]	[62.0, 232.0]		|
347	337	Group	[0, 266, 124, 60]	[62.0, 296.0]		|
348	347	Button	[32, 266, 60, 60]	[62.0, 296.0]		|
349	348	Image	[38, 272, 48, 48]	[62.0, 296.0]		|
344	337	Group	[0, 330, 124, 60]	[62.0, 360.0]		|
345	344	Button	[32, 330, 60, 60]	[62.0, 360.0]		|
346	345	Image	[38, 336, 48, 48]	[62.0, 360.0]		|
341	337	Group	[0, 394, 124, 60]	[62.0, 424.0]		|
342	341	Button	[32, 394, 60, 60]	[62.0, 424.0]		|
343	342	Image	[38, 400, 48, 48]	[62.0, 424.0]		|
338	337	Group	[32, 458, 60, 60]	[62.0, 488.0]		|
339	338	Button	[32, 458, 60, 60]	[62.0, 488.0]		|
340	339	Image	[38, 464, 48, 48]	[62.0, 488.0]		|
332	331	Group	[0, 1500, 124, 60]	[62.0, 1530.0]		|
333	332	Button	[32, 1500, 60, 60]	[62.0, 1530.0]		|
334	333	Group	[40, 1508, 44, 44]	[62.0, 1530.0]		|
335	334	Image	[40, 1508, 44, 44]	[62.0, 1530.0]		|/4AB9D2F2-66B5-4C64-BCAE-43DB6F702AFC-44x44
21	20	Group	[124, 0, 2416, 1600]	[1332.0, 800.0]		|
22	21	Group	[124, 0, 2416, 1600]	[1332.0, 800.0]		|
29	22	Group	[124, 0, 2416, 1600]	[1332.0, 800.0]		|
30	29	Group	[124, 38, 2416, 1562]	[1332.0, 819.0]		|
32	30	Group	[124, 38, 2416, 1562]	[1332.0, 819.0]		|
319	32	Group	[124, 38, 2416, 120]	[1332.0, 98.0]		|
327	319	Group	[284, 78, 1944, 44]	[1256.0, 100.0]		|
328	327	StaticText	[284, 84, 84, 34]	[326.0, 101.0]	Drafts	|
325	319	Button	[2228, 68, 64, 64]	[2260.0, 100.0]		|
326	325	Image	[2234, 76, 48, 48]	[2258.0, 100.0]		|
323	319	Button	[2318, 68, 64, 64]	[2350.0, 100.0]		|
324	323	Image	[2324, 76, 48, 48]	[2348.0, 100.0]		|
320	319	Group	[144, 76, 76, 52]	[182.0, 102.0]		|
321	320	Button	[146, 78, 48, 48]	[170.0, 102.0]		|
322	321	Image	[146, 78, 48, 48]	[170.0, 102.0]		|
33	32	Group	[124, 158, 2416, 1442]	[1332.0, 879.0]		|
34	33	Group	[124, 158, 2416, 1442]	[1332.0, 879.0]		|Draft No subject No Content 03.04.2022 2020 Draft Роздрук No Content 05.06.2020 Draft No subject No Content 29.04.2020 Draft
35	34	Group	[124, 158, 2416, 1442]	[1332.0, 879.0]		|
39	35	Group	[124, 158, 2416, 1442]	[1332.0, 879.0]		|
40	39	Group	[124, 158, 2416, 1442]	[1332.0, 879.0]		|
302	40	Group	[124, 158, 2416, 82]	[1332.0, 199.0]		|
303	302	Group	[124, 158, 2416, 82]	[1332.0, 199.0]		|
316	303	Group	[124, 176, 160, 48]	[204.0, 200.0]		|
317	316	Button	[124, 176, 66, 48]	[157.0, 200.0]		|
318	317	Image	[140, 176, 48, 48]	[164.0, 200.0]		|
304	303	Group	[284, 160, 2098, 78]	[1333.0, 199.0]		|
305	304	Group	[284, 160, 2098, 78]	[1333.0, 199.0]		|
314	305	Group	[296, 172, 56, 56]	[324.0, 200.0]		|
315	314	Image	[300, 176, 48, 48]	[324.0, 200.0]		|
312	305	Group	[352, 178, 414, 42]	[559.0, 199.0]		|
313	312	StaticText	[372, 184, 64, 32]	[404.0, 200.0]	Draft	|
310	305	Group	[806, 178, 146, 44]	[879.0, 200.0]		|
311	310	StaticText	[806, 182, 144, 34]	[878.0, 199.0]	No subject	|
308	305	Group	[972, 178, 1224, 44]	[1584.0, 200.0]		|
309	308	StaticText	[972, 182, 152, 34]	[1048.0, 199.0]	No Content	|
306	305	Group	[2234, 188, 126, 24]	[2297.0, 200.0]		|
307	306	StaticText	[2234, 186, 126, 26]	[2297.0, 199.0]	03.04.2022	|
296	40	Group	[124, 240, 2416, 82]	[1332.0, 281.0]		|
297	296	Group	[284, 260, 68, 48]	[318.0, 284.0]		|
300	297	Button	[216, 260, 56, 56]	[244.0, 288.0]		|
301	300	Image	[216, 260, 56, 56]	[244.0, 288.0]		|
298	297	Group	[284, 260, 68, 48]	[318.0, 284.0]		|
299	298	StaticText	[288, 270, 64, 30]	[320.0, 285.0]	2020	|
279	40	Group	[124, 322, 2416, 82]	[1332.0, 363.0]		|
280	279	Group	[124, 322, 2416, 82]	[1332.0, 363.0]		|
293	280	Group	[124, 340, 160, 48]	[204.0, 364.0]		|
294	293	Button	[124, 340, 66, 48]	[157.0, 364.0]		|
295	294	Image	[140, 340, 48, 48]	[164.0, 364.0]		|
281	280	Group	[284, 324, 2098, 78]	[1333.0, 363.0]		|
282	281	Group	[284, 324, 2098, 78]	[1333.0, 363.0]		|
291	282	Group	[296, 336, 56, 56]	[324.0, 364.0]		|
292	291	Image	[300, 340, 48, 48]	[324.0, 364.0]		|
289	282	Group	[352, 342, 414, 42]	[559.0, 363.0]		|
290	289	StaticText	[372, 348, 64, 32]	[404.0, 364.0]	Draft	|
287	282	Group	[806, 342, 114, 44]	[863.0, 364.0]		|
288	287	StaticText	[806, 346, 114, 34]	[863.0, 363.0]	Роздрук	|
285	282	Group	[940, 342, 1256, 44]	[1568.0, 364.0]		|
286	285	StaticText	[940, 346, 152, 34]	[1016.0, 363.0]	No Content	|
283	282	Group	[2234, 352, 126, 24]	[2297.0, 364.0]		|
284	283	StaticText	[2234, 350, 126, 26]	[2297.0, 363.0]	05.06.2020	|
262	40	Group	[124, 404, 2416, 82]	[1332.0, 445.0]		|
263	262	Group	[124, 404, 2416, 82]	[1332.0, 445.0]		|
276	263	Group	[124, 422, 160, 48]	[204.0, 446.0]		|
277	276	Button	[124, 422, 66, 48]	[157.0, 446.0]		|
278	277	Image	[140, 422, 48, 48]	[164.0, 446.0]		|
264	263	Group	[284, 406, 2098, 78]	[1333.0, 445.0]		|
265	264	Group	[284, 406, 2098, 78]	[1333.0, 445.0]		|
274	265	Group	[296, 418, 56, 56]	[324.0, 446.0]		|
275	274	Image	[300, 422, 48, 48]	[324.0, 446.0]		|
272	265	Group	[352, 424, 414, 42]	[559.0, 445.0]		|
273	272	StaticText	[372, 430, 64, 32]	[404.0, 446.0]	Draft	|
270	265	Group	[806, 424, 146, 44]	[879.0, 446.0]		|
271	270	StaticText	[806, 428, 144, 34]	[878.0, 445.0]	No subject	|
268	265	Group	[972, 424, 1224, 44]	[1584.0, 446.0]		|
269	268	StaticText	[972, 428, 152, 34]	[1048.0, 445.0]	No Content	|
266	265	Group	[2234, 434, 126, 24]	[2297.0, 446.0]		|
267	266	StaticText	[2234, 432, 126, 26]	[2297.0, 445.0]	29.04.2020	|
245	40	Group	[124, 486, 2416, 82]	[1332.0, 527.0]		|
246	245	Group	[124, 486, 2416, 82]	[1332.0, 527.0]		|
259	246	Group	[124, 504, 160, 48]	[204.0, 528.0]		|
260	259	Button	[124, 504, 66, 48]	[157.0, 528.0]		|
261	260	Image	[140, 504, 48, 48]	[164.0, 528.0]		|
247	246	Group	[284, 488, 2098, 78]	[1333.0, 527.0]		|
248	247	Group	[284, 488, 2098, 78]	[1333.0, 527.0]		|
257	248	Group	[296, 500, 56, 56]	[324.0, 528.0]		|
258	257	Image	[300, 504, 48, 48]	[324.0, 528.0]		|
255	248	Group	[352, 506, 414, 42]	[559.0, 527.0]		|
256	255	StaticText	[372, 512, 64, 32]	[404.0, 528.0]	Draft	|
253	248	Group	[806, 506, 146, 44]	[879.0, 528.0]		|
254	253	StaticText	[806, 510, 144, 34]	[878.0, 527.0]	No subject	|
251	248	Group	[972, 506, 1224, 44]	[1584.0, 528.0]		|
252	251	StaticText	[972, 510, 152, 34]	[1048.0, 527.0]	No Content	|
249	248	Group	[2238, 516, 122, 24]	[2299.0, 528.0]		|
250	249	StaticText	[2238, 514, 122, 26]	[2299.0, 527.0]	13.02.2020	|
239	40	Group	[124, 568, 2416, 82]	[1332.0, 609.0]		|
240	239	Group	[284, 588, 66, 48]	[317.0, 612.0]		|
243	240	Button	[216, 588, 56, 56]	[244.0, 616.0]		|
244	243	Image	[216, 588, 56, 56]	[244.0, 616.0]		|
241	240	Group	[284, 588, 66, 48]	[317.0, 612.0]		|
242	241	StaticText	[288, 598, 62, 30]	[319.0, 613.0]	2019	|
221	40	Group	[124, 650, 2416, 82]	[1332.0, 691.0]		|
222	221	Group	[124, 650, 2416, 82]	[1332.0, 691.0]		|
236	222	Group	[124, 668, 160, 48]	[204.0, 692.0]		|
237	236	Button	[124, 668, 66, 48]	[157.0, 692.0]		|
238	237	Image	[140, 668, 48, 48]	[164.0, 692.0]		|
223	222	Group	[284, 652, 2098, 78]	[1333.0, 691.0]		|
224	223	Group	[284, 652, 2098, 78]	[1333.0, 691.0]		|
234	224	Group	[296, 664, 56, 56]	[324.0, 692.0]		|
235	234	Image	[300, 668, 48, 48]	[324.0, 692.0]		|
231	224	Group	[352, 670, 414, 42]	[559.0, 691.0]		|
233	231	StaticText	[372, 676, 102, 32]	[423.0, 692.0]	Draft to 	|
232	231	StaticText	[480, 674, 240, 34]	[600.0, 691.0]	Oles Dobosevych	|
229	224	Group	[806, 670, 146, 44]	[879.0, 692.0]		|
230	229	StaticText	[806, 674, 144, 34]	[878.0, 691.0]	No subject	|
227	224	Group	[972, 670, 1224, 44]	[1584.0, 692.0]		|
228	227	StaticText	[972, 674, 152, 34]	[1048.0, 691.0]	No Content	|
225	224	Group	[2246, 680, 114, 24]	[2303.0, 692.0]		|
226	225	StaticText	[2246, 678, 114, 26]	[2303.0, 691.0]	14.07.2019	|
204	40	Group	[124, 732, 2416, 82]	[1332.0, 773.0]		|
205	204	Group	[124, 732, 2416, 82]	[1332.0, 773.0]		|
218	205	Group	[124, 750, 160, 48]	[204.0, 774.0]		|
219	218	Button	[124, 750, 66, 48]	[157.0, 774.0]		|
220	219	Image	[140, 750, 48, 48]	[164.0, 774.0]		|
